Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
10.14625/AB,"CARNES LA JOAQUINA, S.L.",Albacete/TARAZONA DE LA MANCHA,"SH, CP, PP","P, C, O",MP,
10.14677/GU,"ROYAL PROTEIN, S.L.",Guadalajara/MONDEJAR,PP,,MP,
10.14744/AB,"CUNICULTURA INDUSTRIAL DE HELLIN, S.L.",Albacete/CAÑADA DE AGRA,"SH, CP",L,,
12.00021/AB,"PISCIFACTORIA INDL. EL ZARZALEJO, S.A.",Albacete/CASAS DE LAZARO,"PP, FFP",,,
12.00058/GU,"NATURIX ACUICULTURE, S.L.",Guadalajara/VALDERREBOLLO,"PP, FFP",,,
12.00348/GU,"RICARDO SUESCUN, S.A.",Guadalajara/TRIJUEQUE,PP,,,
12.03068/AB,"FRIGORIFICOS PALAO, S.L.",Albacete/ALBACETE,PP,,,
12.03332/AB,"CALIMAR, S.A.",Albacete/ALBACETE,PP,,,
12.03451/CR,"PESCATOM, S.L.",Ciudad Real/TOMELLOSO,"PP, FFP",,,
12.03892/CR,"CANTABRICAS PLAZA, S.L.",Ciudad Real/VALDEPEÑAS,"PP, FFP",,,
12.04740/CR,"CONGEMAR&JOSE OSCAR, S.L.",Ciudad Real/MALAGON,PP,,,
12.05752/AB,"FELIPE PALACIOS, JUAN MANUEL",Albacete/ALBACETE,"CS, PP",,,
12.06062/CR,"HIJOS DE JOSE DEL HOYO, S.L.",Ciudad Real/CIUDAD REAL,CS,,,
12.06219/GU,"PISZOLLA, S.L.",Guadalajara/ILLANA,FFP,,,
12.06944/TO,"TOMAS MOLINA, S.L.",Toledo/QUINTANAR DE LA ORDEN,"CS, PP",,,
12.07302/CR,"CLAZAMAR, S.L.",Ciudad Real/SANTA CRUZ DE MUDELA,PP,,,
12.07534/CR,PESCADOS LADERAS E HIJOS S.L.,Ciudad Real/VALDEPEÑAS,CS,,,
12.07535/CR,PESCADOS MORENO S.L.,Ciudad Real/ALCAZAR DE SAN JUAN,"CS, RW",,,
12.08157/AB,"CONGELADOS ALBAFRIO, S.L.",Albacete/ALBACETE,CS,,,
12.08322/AB,"ORTIZ DE LA TORRE, ANTONIO",Albacete/RODA (LA),CS,,,
12.08377/CR,"ALIMENTACION MAR-GO, S.L.",Ciudad Real/CIUDAD REAL,RW,,,
12.08397/CR,"PRODUCTOS AVICOLAS DE DAIMIEL, S.A.",Ciudad Real/DAIMIEL,PP,,,
12.09173/AB,"FERNANDEZ VALCARCEL, ALVARO",Albacete/ALBACETE,PP,,,
12.09208/GU,"PESCADERIAS MATA, S.L.",Guadalajara/MARCHAMALO,"CS, RW, PP",,,
12.09240/CR,"FRIPISA, S.L.",Ciudad Real/PUERTOLLANO,"CS, PP",,,
12.09459/AB,"LANGOALBA, S.L.",Albacete/ALBACETE,CS,,,
12.09582/CU,PESCADOS LA DORADA S.L.,Cuenca/CUENCA,CS,,,
12.09643/CU,"CONGELADOS JUCAR, S.A.",Cuenca/MOTILLA DEL PALANCAR,"PP, FFP",,,
12.09919/AB,"FRIGORIFICOS PALAO, S.L.",Albacete/ALBACETE,"CS, FFP",,,
12.10042/AB,"PESCADOS PICAZO, S.L.",Albacete/ALBACETE,CS,,,
12.10285/AB,"PESCADOS TOLEDO, S.L.",Albacete/ALMANSA,"PP, FFP",,,
14.00112/GU,"DAGU, S.A.",Guadalajara/CABANILLAS DEL CAMPO,"PP, EPC, LEP",,,
14.00212/CR,"BECERRA PONCE, S.L.",Ciudad Real/TOMELLOSO,EPC,,,
14.00216/TO,GRANJA AVICOLA SAN ANTONIO S.L.,Toledo/TURLEQUE,EPC,,,
14.00229/CR,"QUIJANO RUBIO, ANGEL",Ciudad Real/PUEBLA DEL PRINCIPE,CS,,,
14.00277/CU,"GRANJA AGAS, S.A.",Cuenca/MOTILLA DEL PALANCAR,EPC,,,
14.00346/TO,"AVICOLA PADRINO SIERRA, S.L.",Toledo/VILLALUENGA DE LA SAGRA,EPC,,,
14.00347/GU,"EXPLOTACIONES AVICOLAS ALCARRIA, S.L.",Guadalajara/HORCHE,EPC,,,
14.00534/CU,"MORENO GOMEZ, ENRIQUE",Cuenca/ALBALATE DE LAS NOGUERAS,EPC,,,
14.00549/CR,"MORENO GOMEZ LIMON, JOSE",Ciudad Real/DAIMIEL,EPC,,,
14.00773/GU,"AVICOLA DEL MOLINO, S.L.",Guadalajara/VILLAVICIOSA DE TAJUÑA,EPC,,,
14.00799/TO,"GRANJA LA SALUD, S.L.",Toledo/SONSECA,EPC,,,
14.00818/TO,"AVIMENA, S.L.",Toledo/MENASALBAS,EPC,,,
14.00839/TO,"AVÍCOLA MORALEJA, S.A.",Toledo/AÑOVER DE TAJO,EPC,,,
14.00858/CU,"GRUPO AVÍCOLA RUJAMAR, S.L.U.",Cuenca/SAN LORENZO DE LA PARRILLA,EPC,,,
14.00868/GU,"GRANJA AVICOLA SANTA CATALINA, S.L.",Guadalajara/ALBARES,EPC,,,
14.00909/TO,S.A.T. 8337 RUSTICAS EL REGACHO,Toledo/YELES,EPC,,,
14.01002/TO,"CERRO FERNANDEZ, FRANCISCO DEL",Toledo/MOCEJON,EPC,,,
14.01157/GU,"GRANJA MARI CARMEN, S.L.",Guadalajara/MAZUECOS,EPC,,,
14.01160/TO,"GRANJA AVICOLA EL ANGEL, S.L.",Toledo/CEDILLO DEL CONDADO,EPC,,,
14.01161/TO,"GRANJA AVÍCOLA GALLEGO, S.L.",Toledo/LOMINCHAR,EPC,,,
14.01223/TO,"TORREJÓN RODRÍGUEZ, LUIS BERNARDO",Toledo/AÑOVER DE TAJO,EPC,,,
14.01280/TO,"GRANJA POLO, S.L.",Toledo/QUERO,EPC,,,
14.01310/GU,"GRANJA HERMANOS ZORITA, S.L.",Guadalajara/DRIEBES,EPC,,,
14.01361/GU,EXPLOTACIONES AVICOLAS HNOS. ALCAZAR,Guadalajara/MONDEJAR,EPC,,,
14.01364/GU,"AVICOLA DEL CASTILLO MARTINEZ, S.L.",Guadalajara/FONTANAR,EPC,,,
14.01372/CU,"EXPOSITO SAEZ, JESUS MANUEL",Cuenca/MIRA,EPC,,,
14.01418/GU,"AVICOLA BARCO, S.L.",Guadalajara/FONTANAR,EPC,,,
14.01446/CR,"OROVIO SANCHEZ, MARIA PILAR",Ciudad Real/TORRALBA DE CALATRAVA,EPC,,,
14.01473/TO,"AVÍCOLA DORADO, S.L.",Toledo/CONSUEGRA,EPC,,,
14.01508/GU,"FRANCISCO DE LUCAS E HIJOS, S.A.",Guadalajara/MONDEJAR,EPC,,,
14.01521/GU,"GRANJA AVÍCOLA HNOS. PÉREZ AGUILAR, S.L.",Guadalajara/POZO DE ALMOGUERA,EPC,,,
14.01533/GU,"AVICOLA G-LASARTE, S.L.",Guadalajara/MILLANA,EPC,,,
14.01544/TO,"VERSAN AVICOLA, S.L.",Toledo/CONSUEGRA,EPC,,,
14.01587/TO,"AVICOLA OLIVARES, S.L.",Toledo/CONSUEGRA,EPC,,,
14.01597/TO,"GALLEGO GALLEGO, FELIX",Toledo/CONSUEGRA,EPC,,,
14.01598/TO,"AVÍCOLA GOLDEN EGGS, S.L.",Toledo/CONSUEGRA,EPC,,,
14.01599/TO,"GRANJAS CABALLERO, S.L.",Toledo/CONSUEGRA,EPC,,,
14.01606/GU,"AVÍCOLA TORRES SANZ, S.L.",Guadalajara/MONDEJAR,EPC,,,
14.01607/TO,"AVICOLA NAVER, S.L.",Toledo/CONSUEGRA,EPC,,,
14.01709/TO,"MARTIN-NIETO ROMERO, EUSEBIO",Toledo/CONSUEGRA,EPC,,,
14.01750/GU,"GRANJA AVICOLA C. PADRINO, S.A.",Guadalajara/ZORITA DE LOS CANES,EPC,,,
14.01860/TO,"AVICOLA EL ARROYUELO, S.L",Toledo/TOTANES,EPC,,,
14.01865/TO,"CAMAR AGROALIMENTARIA, S.L.",Toledo/CEDILLO DEL CONDADO,"CS, EPC",,,
14.01888/AB,"ALCAZAR MANCEBO, S.L.",Albacete/VILLARROBLEDO,EPC,,,
14.01915/CR,"AVICOLA RODRIALBA, S.L.U.",Ciudad Real/PIEDRABUENA,EPC,,,
14.01989/TO,"SERRANO ALONSO, ROSA ISABEL",Toledo/PALOMEQUE,"CS, EPC",,,
14.02025/GU,AVICOLA MONDEJANA SOCIEDAD LIMITADA,Guadalajara/MONDEJAR,EPC,,,
15.00074/CU,"LÁCTEOS Y DERIVADOS EL JABATO, S.L.U.",Cuenca/ALBERCA DE ZANCARA (LA),"PP, CC",,,
15.00088/CR,"GARIN COBIAN, S.A.",Ciudad Real/VALVERDE,PP,,,
15.00107/AB,COMPAÑIA QUESERA Y AGROPECUARIA S.A.,Albacete/VILLARROBLEDO,PP,,,
15.00108/AB,LACTALIS VILLARROBLEDO S.L.U.,Albacete/VILLARROBLEDO,"PP, CC",,,
15.00113/TO,"LACTALIS VILLARROBLEDO, S.L.U.",Toledo/TOLEDO,PP,,,
15.00195/GU,"L.N.P.L.R. GUADALAJARA, S.L.",Guadalajara/GUADALAJARA,PP,,,
15.00214/CR,LACTEOS CUQUERELLA S.L.,Ciudad Real/MANZANARES,"CS, RW, PP",,,
15.00221/CU,"LACTO GANADERA RIO MAYOR, S.L.",Cuenca/HUETE,PP,,,
15.00229/CR,"CAMPO DE SAN JUAN, S.L.",Ciudad Real/ALCAZAR DE SAN JUAN,"CS, RW, PP",,,
15.00265/TO,"LACTEAS TOLEDO, S.L.",Toledo/GUADAMUR,"PP, CC",,,
15.00277/AB,"MANTEQUERIAS ARIAS, S.A.",Albacete/ALBACETE,PP,,,
15.00298/CR,"GREGORIO DIAZ MIGUEL, S.A.",Ciudad Real/ALCAZAR DE SAN JUAN,PP,,,
15.00362/TO,S.A.T. 850 - GALLEGO SANZ,Toledo/VILLANUEVA DE ALCARDETE,PP,,,
15.00452/TO,"TALACTEOS, C.B.",Toledo/PEPINO,CS,,,
15.00481/TO,"QUESERIAS ROSILLO, S.L.",Toledo/QUINTANAR DE LA ORDEN,PP,,,
15.00496/CR,"QUALIA LACTEOS, S.L.U.",Ciudad Real/ALMODOVAR DEL CAMPO,PP,,,
15.00500/TO,"FABRICA DE QUESOS ARTESANOS EL PILAR, S.L.",Toledo/GALVEZ,PP,,,
15.00537/TO,"QUESOS CORCUERA, S.L.",Toledo/PUEBLA DE MONTALBAN (LA),"CS, PP",,,
15.00550/TO,"QUESOS ARTESANOS HECHOS A MANO, S.L.",Toledo/MORA,PP,,,
15.00554/TO,"QUESOS EL CHOZO, S.L.",Toledo/MORA,PP,,,
15.00557/TO,"AGROVALDELACRUZ ALIMENTARIA LACTEOS, S.L.",Toledo/TALAVERA DE LA REINA,PP,,,
15.00567/CR,"QUESOS ALDONZA Y DON ISMAEL, S.L.",Ciudad Real/PIEDRABUENA,PP,,,
15.00580/AB,"QUESOS CERRO, S.L.",Albacete/YUNQUERA (LA),PP,,,
15.00581/CR,INVERSIONES AGROPECUARIAS DEL CAMPO DE CALATRAVA,Ciudad Real/POBLETE,PP,,,
15.00600/CU,QUESOS MANCHEGOS MORALES S.A.,Cuenca/TARANCON,PP,,,
15.00602/CU,"QUESOS ARTESANOS MEDINA, S.L.",Cuenca/TORREJONCILLO DEL REY,PP,,,
15.00607/CU,"QUESOS SANABRIA, S.L.",Cuenca/VILLAMAYOR DE SANTIAGO,PP,,,
15.00609/CR,"OCRES Y ROJIZOS, S.L.",Ciudad Real/VILLANUEVA DE LOS INFANTES,PP,,,
15.00665/AB,"INDUSTRIAL QUESERA TIRIEZ, S.L",Albacete/TIRIEZ,PP,,,
15.00684/TO,"QUESOS BARRAJÓN, S.L.",Toledo/QUINTANAR DE LA ORDEN,CS,,,
15.00693/TO,"LORDI, S.A.",Toledo/YEBENES (LOS),"PP, CC",,,
15.00707/CR,"ALCALATEN, S.L.",Ciudad Real/TORRE DE JUAN ABAD,PP,,,
15.00710/TO,"QUESOS LOS CARVAJALES, S.L.",Toledo/FUENSALIDA,PP,,,
15.00751/CR,"QUESOS ROCINANTE, S.L.",Ciudad Real/MALAGON,"CS, PP",,,
15.00755/CR,"REQUENA ORTIZ, JUAN ANTONIO",Ciudad Real/VILLANUEVA DE LA FUENTE,PP,,,
15.00757/CU,"SAN PEDRO MAGACEDA, S.C.L.",Cuenca/VILLAMAYOR DE SANTIAGO,PP,,,
15.00819/CR,"AGRICOLA LA MERCED, S.A.",Ciudad Real/TORRE DE JUAN ABAD,PP,,,
15.00820/CR,"EXPLOTACIONES AGRÍCOLAS VALDEGAR, S.L.",Ciudad Real/ALCAZAR DE SAN JUAN,PP,,,
15.00836/CU,S.A.T. 5641 RIO MAYOR,Cuenca/CARACENILLA,PP,,,
15.00861/TO,"QUESOS CRISTO DEL PRADO, S.L.",Toledo/MADRIDEJOS,"PP, CC",,,
15.00870/CR,"HEREDEROS DE FRANCISCO DE PAULA JARAVA AZNAR, C.B.",Ciudad Real/ALHAMBRA,PP,,,
15.00887/CR,"LACTEOS MANCHEGOS, S.A. (LACTOMAN S.A.)",Ciudad Real/ALCAZAR DE SAN JUAN,PP,,,
15.00949/TO,"MANTEQUERIAS ARIAS, S.A.",Toledo/ORGAZ,PP,,,
15.00962/TO,"HERMANOS MARTIN SEGOVIA, C.B.",Toledo/ALMONACID DE TOLEDO,PP,,,
15.00976/AB,"QUESERA MANCHEGA DON EUSEBIO, S.L.",Albacete/OSSA DE MONTIEL,PP,,,
15.00987/AB,"QUESOS VEGA SOTUELAMOS, S.L.",Albacete/CHINCHILLA DE MONTE-ARAGON,"RW, PP",,,
15.01006/CR,"OCTAVIO MUELA, ELADIA",Ciudad Real/ALCAZAR DE SAN JUAN,PP,,,
15.01014/CR,PASAMONTESRUSTICA S.L.,Ciudad Real/MORAL DE CALATRAVA,PP,,,
15.01073/CU,"COMERCIAL PIQMAR, S.L.",Cuenca/CASAS DE HARO,PP,,,
15.01110/TO,"QUESOS EL JARILLO, S.L.",Toledo/QUERO,PP,,,
15.01112/CR,"AMPABER, S.L.",Ciudad Real/POZUELOS DE CALATRAVA (LOS),PP,,,
15.01113/CU,"QUESOS ARTESANOS VILLAREJO, S.L.",Cuenca/VILLAREJO DE FUENTES,PP,,,
15.01116/CR,"NAVAS ALHAMBRA, FRANCISCA",Ciudad Real/SAN CARLOS DEL VALLE,PP,,,
15.01118/TO,"AGRUPACIÓN GANADERA SAN BLAS, SOCIEDAD COOPERATIVA",Toledo/YEBENES (LOS),"PP, CC",,,
15.01129/CR,"MANJAVACAS SIMON, MARIA DOLORES",Ciudad Real/CAMPO DE CRIPTANA,PP,,,
15.01145/CR,"SANROMA LIZARRALDE, JOSE",Ciudad Real/GRANATULA DE CALATRAVA,PP,,,
15.01146/TO,"QUESOS CESAR, S.L.",Toledo/CONSUEGRA,PP,,,
15.01167/AB,"INDUSTRIAS LACTEAS CERRON, S.L.",Albacete/FUENTE-ALAMO,PP,,,
15.01206/CU,"QUESERIAS LOPEZ ESPADA, S.L.",Cuenca/FUENTE DE PEDRO NAHARRO,"PP, CC",,,
15.01267/AB,"MOYA ROSILLO, BONIFACIO",Albacete/MUNERA,PP,,,
15.01272/TO,"CHICO IGUAL, MARCOS",Toledo/OROPESA,PP,,,
15.01282/CR,"AGROLLARTA, S.L.",Ciudad Real/VILLARTA DE SAN JUAN,PP,,,
15.01316/CR,SOC. COOP. LTDA. GANADEROS MANCHEGOS,Ciudad Real/TOMELLOSO,PP,,,
15.01327/CU,"QUESERIAS CHAVES, S.L.",Cuenca/SAELICES,PP,,,
15.01335/CR,SCAG VALLE DE LOS PEDROCHES (COVAP),Ciudad Real/ALMADENEJOS,"PP, CC",,,
15.01349/TO,"ROMERO CHAPARRO, JUAN",Toledo/TEMBLEQUE,PP,,,
15.01368/CR,"QUESERA HERENCIANA COFER, S.L.",Ciudad Real/HERENCIA,PP,,,
15.01396/CR,"QUESOS GOMEZ MORENO, S.L.",Ciudad Real/HERENCIA,PP,,,
15.01403/TO,"QUESOS MORALEDA, S.L.",Toledo/DOSBARRIOS,PP,,,
15.01405/CU,"DE LA HUZ GRIMALDOS INDUSTRIAS LACTEAS, S.L.",Cuenca/VILLAMAYOR DE SANTIAGO,PP,,,
15.01415/TO,"ARTE QUESO QUESOS MANCHEGOS, S.L.",Toledo/TEMBLEQUE,PP,,,
15.01420/TO,"QUESOS REINO, S.L.",Toledo/MADRIDEJOS,PP,,,
15.01477/CU,"QUESERA DE CAMPO RUS, S.L.",Cuenca/SANTA MARIA DEL CAMPO RUS,PP,,,
15.01480/TO,"ESPERANZA DEL CASTILLO, S.L.",Toledo/PULGAR,"PP, CC",,,
15.01510/CR,"MAGATENA, S.A.",Ciudad Real/DAIMIEL,PP,,,
15.01546/AB,"ROBLEMANCHA VILLARROBLEDO, S.L.",Albacete/VILLARROBLEDO,"PP, CC",,,
15.01580/AB,DISALBA S.COOP.L.,Albacete/ALBACETE,CS,,,
15.01595/CR,"MENCHERO CASTRO, MARIANA",Ciudad Real/BOLAÑOS DE CALATRAVA,PP,,,
15.01603/AB,"CANTERO DE LETUR, SA",Albacete/LETUR,PP,,,
15.01604/CR,"QUESOS LA CASOTA, S.L.",Ciudad Real/SOLANA (LA),PP,,,
15.01641/TO,"QUESOS LOMINCHAR, S.L.",Toledo/CORRAL DE ALMAGUER,PP,,,
15.01652/CU,"MARINO SAIZ, S.L.",Cuenca/VILLAREJO-PERIESTEBAN,PP,,,
15.01664/AB,"TALAVERA PEREZ, ALFONSO",Albacete/MINAYA,PP,,,
15.01693/CR,"PRODUCTOS AGROVIN, S.A.",Ciudad Real/ALCAZAR DE SAN JUAN,RW,,,
15.01758/CR,"ESCAMILLA LOZANO, GREGORIO",Ciudad Real/ALMURADIEL,PP,,,
15.02145/TO,"ARTESANOS LACTEOS, S.L.",Toledo/YEBENES (LOS),"PP, CC",,,
15.02152/CU,"DON MERENDON, S.L.U.",Cuenca/MESAS (LAS),PP,,,
15.02153/TO,"ALIA PINO, JOSE",Toledo/LAGARTERA,"CS, PP",,,
15.02155/CR,"MEGÍA CIUDAD, CARMEN",Ciudad Real/CALZADA DE CALATRAVA,PP,,,
15.02181/TO,"VALDELOBOS INTEGRAL, SOC. COOP. DE CASTILLA-LA MANCHA",Toledo/CARPIO DE TAJO (EL),PP,,,
15.02182/CR,"LOS BARAJES, S.L.",Ciudad Real/MANZANARES,PP,,,
15.02390/CR,SAT PEDRO AREQUE E HIJOS,Ciudad Real/SOLANA (LA),PP,,,
15.02391/TO,"RICO SANCHEZ-SIERRA, JOSE LUIS",Toledo/NAVALUCILLOS (LOS),PP,,,
15.02441/TO,AGRUPACION GANADERA MONTES DE YEBENES SOCIEDAD COOPERATIVA DE CLM,Toledo/YEBENES (LOS),CC,,,
15.02444/CR,"AGROPECUARIA NAVALOSHACES, S.L.",Ciudad Real/CORRAL DE CALATRAVA,PP,,,
15.02453/CR,"QUESERIA MENDOZA, C.B.",Ciudad Real/CASTELLAR DE SANTIAGO,PP,,,
15.02475/TO,"DITARCA, S.L.",Toledo/CONSUEGRA,RW,,,
15.02494/CR,"HEREDEROS DE FRANCISCO JARAVA AZNAR, C.B",Ciudad Real/SOLANA (LA),RW,,,
15.02513/CR,"RIVAS MUÑOZ, RAFAEL",Ciudad Real/CIUDAD REAL,CS,,,
15.02616/CR,"EXPLOTACIONES VALVERDE CARRASCO, S.L.",Ciudad Real/ARGAMASILLA DE ALBA,PP,,,
15.02628/CR,"PARRA RODADO, JESÚS",Ciudad Real/ALHAMBRA,PP,,,
15.02636/CR,ALMANSA MORALES EVA MARIA,Ciudad Real/CALZADA DE CALATRAVA,PP,,,
15.02705/CR,"AGROPECUARIA PEÑA CALATRAVA, S.A. (APECASA)",Ciudad Real/VISO DEL MARQUES,PP,,,
15.02706/TO,"CAMARA ALMARZA, MARIA DEL PILAR",Toledo/SANTA CRUZ DE LA ZARZA,PP,,,
15.02715/CR,"AGROVILLASERRA, S.L.",Ciudad Real/PORZUNA,PP,,,
15.02726/TO,"ASOCIACION GANADERA VALDEPUSA, SAT. 3903",Toledo/NAVALUCILLOS (LOS),CC,,,
15.02732/CR,"MONTOYA MAYORDOMO, MANUEL",Ciudad Real/PEDRO MUÑOZ,PP,,,
15.02768/CR,S.A.T. EXPLOTACION CABAÑEROS,Ciudad Real/SANTA QUITERIA,PP,,,
15.02798/CR,"EL JARON, C.B.",Ciudad Real/TORRE DE JUAN ABAD,PP,,,
15.02808/CR,SOBRINO MENCHERO Mª CARMEN,Ciudad Real/BOLAÑOS DE CALATRAVA,PP,,,
15.02810/CR,"CARRERO RODRIGUEZ, JOSE",Ciudad Real/VALDEPEÑAS,PP,,,
15.02824/CR,HERMANOS PARRA GONZALEZ SAT,Ciudad Real/POZO DE LA SERNA,PP,,,
15.03011/TO,"QUESOS MONTEALEGRE, S.L.",Toledo/ALDEANUEVA DE SAN BARTOLOME,PP,,,
15.03041/CR,"VINUESA HERMANOS DEL POZO, SL.",Ciudad Real/POZO DE LA SERNA,PP,,,
15.03067/CR,"GRANJA EL BARCO, S.L.",Ciudad Real/CAMPO DE CRIPTANA,PP,,,
15.03245/GU,"LACTEOS INDUSTRIALES AGRUPADOS, S.A.",Guadalajara/ALOVERA,PP,,,
15.03254/AB,"BLINCOS, S.L.",Albacete/RODA (LA),PP,,,
15.03386/CR,"INIESTA MORENO-MANZANARO, FÉLIX",Ciudad Real/HERENCIA,PP,,,
15.03605/CR,"OVINOS LACAUNES ESPAÑOLES, S.L.",Ciudad Real/FUENTE EL FRESNO,PP,,,
15.03623/AB,"CABRAMA, S.L.L.",Albacete/MAHORA,"RW, PP",,,
15.03675/CR,"MANCHEGA OJOS DEL GUADIANA, S.L.",Ciudad Real/DAIMIEL,PP,,,
15.03795/CR,"QUESOS EL PICONERO, S.L.",Ciudad Real/PICON,PP,,,
16.00241/TO,"ACEITES CARRION, S.A.",Toledo/QUINTANAR DE LA ORDEN,RW,,,
26.00219/GU,"GRUPO EMPRESARIAL PALACIOS ALIMENTACIÓN, S.A.",Guadalajara/AZUQUECA DE HENARES,PP,,MP,
26.00355/AB,POLGRI S.A.,Albacete/ALBACETE,PP,,MP,
26.00394/GU,"AMIGO JOYA, CRISTINA",Guadalajara/GUADALAJARA,PP,,MP,
26.00429/CR,"CONSERVAS HERRERA, S.L.",Ciudad Real/ALMAGRO,PP,,MP,
26.00492/CR,"CABEZUELO FOODS, S.L.",Ciudad Real/SOCUELLAMOS,PP,,MP,
26.00523/CR,"CONSERVAS HUERTAS, S.A.",Ciudad Real/MALAGON,PP,,MP,
26.01151/TO,"ALIMENTOS PREPARADOS NATURALES, S.L.",Toledo/YEBENES (LOS),PP,,MP,
26.01385/TO,"DISTRIBUCIONES LA MAR DE BUENOS, S.L.",Toledo/CAMUÑAS,PP,,,
26.01422/CR,"FELIX SOTO, S.L.",Ciudad Real/PIEDRABUENA,PP,,MP,
26.02783/TO,"GRUPO SADA P.A., S.A.",Toledo/LOMINCHAR,PP,,MP,
26.03011/AB,"CONSERVAS ARNALDOS, S.L.",Albacete/VILLARROBLEDO,PP,,MP,
26.04068/TO,"CONSERVAS EL CIDACOS, S.A.",Toledo/PUEBLA DE MONTALBAN (LA),PP,,MP,
26.04198/CR,"INDUSTRIAS CARNICAS ORTEGA, S.A.L.",Ciudad Real/ALCAZAR DE SAN JUAN,PP,,MP,
26.04522/CR,"CAMACHO GONZALEZ MELLADO, LUIS MANUEL",Ciudad Real/MANZANARES,PP,,MP,
26.04914/CR,"EMBUTIDOS NARANJO, S.L.",Ciudad Real/BOLAÑOS DE CALATRAVA,PP,,MP,
40.00082/CR,"JAMONES POZO RELUCIO, S.L.",Ciudad Real/TERRINCHES,CS,,,
40.00229/GU,"L.N.P. L. R. GUADALAJARA, S.L.",Guadalajara/GUADALAJARA,CS,,,
40.00784/AB,"M. A. DISTRIBUCIONES, S.A.",Albacete/BONILLO (EL),CS,,,
40.01568/TO,"DISATOL, S.L.",Toledo/TORRIJOS,CS,,,
40.01570/CR,COMERCIAL MONTERO SERV. ALIMENTACION S.L,Ciudad Real/PUERTOLLANO,CS,,,
40.01646/CU,"EXCLUSIVAS TININ, S.R.L.",Cuenca/CUENCA,CS,,,
40.01811/CU,"COALIMENT ARAGÓN, S.A.U.",Cuenca/CUENCA,CS,,,
40.01900/AB,"CAMARAS FRIGORIFICOS ALBACETE, S.L.",Albacete/ALBACETE,WM,,,
40.01912/CU,"TEOGENES RUIZ, S.L.",Cuenca/TARANCON,CS,,,
40.02064/CU,GRIHUZ. S.L.,Cuenca/VILLAMAYOR DE SANTIAGO,CS,,,
40.02132/CR,"TEÓGENES RUIZ, S.L., SOC. UNIP.",Ciudad Real/ALCAZAR DE SAN JUAN,CS,,,
40.02220/AB,"FRIGORIFICOS PALAO, S.L.",Albacete/ALBACETE,CS,,,
40.03031/CU,"EXCLUCENTRO, S.L.",Cuenca/MOTILLA DEL PALANCAR,CS,,,
40.03226/AB,"CASH LOS LLANOS, S.L.",Albacete/ALBACETE,"CS, RW",,,
40.03429/CR,"HERMANOS DELGADO MONTALVO, S.L.",Ciudad Real/SOLANA (LA),CS,,,
40.03581/TO,"HERRERA GUTIERREZ, JOSE LUIS",Toledo/TALAVERA DE LA REINA,CS,,,
40.03716/CR,"ECOS MANCHEGOS, S.A.",Ciudad Real/DAIMIEL,CS,,,
40.03788/CR,"LUIS PIÑA, S.A.",Ciudad Real/VALDEPEÑAS,CS,,,
40.04472/CU,"FRICERPAR, S.L.",Cuenca/CUENCA,CS,,,
40.04473/CU,SAN AGUSTIN SOC. COOP. DE CASTILLA LA MANCHA,Cuenca/MOTA DEL CUERVO,CS,,,
40.04619/CU,"DIEBAL, S.L.",Cuenca/PEDROÑERAS (LAS),CS,,,
40.04650/CU,"CONACO, S.A.",Cuenca/MOTILLA DEL PALANCAR,CS,,,
40.04651/CU,"EXCLUSIVAS TININ, S.R.L.",Cuenca/CHILLARON DE CUENCA,CS,,,
40.04836/CU,"DISTRIBUCIONES BASILIO COLLADO, S.L.",Cuenca/CASASIMARRO,CS,,,
40.05230/CU,"DISTRIBUCIONES HOSTELERAS CRUZ GUTIERREZ, S.L.",Cuenca/MOTA DEL CUERVO,CS,,,
40.05353/AB,"BENIBALDO, S.A.",Albacete/ALBACETE,RW,,,
40.05385/AB,"PIÑERO CABEZUELO, S.L.",Albacete/ALBACETE,CS,,,
40.05549/CR,"ALIMENTOS COMESANO, S.L.L.",Ciudad Real/MANZANARES,CS,,,
40.06281/AB,MOREDIS-MORENO DISTRIBUCIONES S.L.,Albacete/VILLARROBLEDO,CS,,,
40.07423/CU,"COMERCIAL MOYA, S.L.",Cuenca/HONRUBIA,CS,,,
40.07700/CR,"HERMANOS JIMENEZ VILLALTA, S.L.",Ciudad Real/MEMBRILLA,CS,,,
40.07768/TO,"SOMISATA, S.L.",Toledo/TALAVERA DE LA REINA,CS,,,
40.07798/CR,"PRODUCTOS AVICOLAS DAIMIEL, S.A.",Ciudad Real/DAIMIEL,CS,,,
40.07977/CR,"HIJOS DE JOSE DEL HOYO, S.L.",Ciudad Real/CIUDAD REAL,CS,,,
40.08091/CR,"DROGAS CASTILLO, S.A.",Ciudad Real/ALCAZAR DE SAN JUAN,CS,,,
40.08360/CR,"FLORENTINO GIL CHACON E HIJOS, S.L.",Ciudad Real/BOLAÑOS DE CALATRAVA,CS,,,
40.08427/CR,"EMBUTIDOS NARANJO, S.L.",Ciudad Real/BOLAÑOS DE CALATRAVA,CS,,,
40.08790/AB,"GRUESO MORENO, S.L.",Albacete/RODA (LA),CS,,,
40.08968/AB,"CONGELADOS ALBAFRIO, S.L.",Albacete/ALBACETE,CS,,,
40.09268/CR,"EXCLUSIVAS PLACIDO GOURMET, S.L.",Ciudad Real/VALDEPEÑAS,"CS, RW",,,
