Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
10.04045/B,EMBOTITS ARUMI CASTELLS SL,Barcelona/BALENYA,"CP, PP",,MP,
10.04050/B,F. JODAS SA,Barcelona/CERDANYOLA DEL VALLES,"CP, MM, MP",,,
10.04056/B,MAS AVICOLA SA,Barcelona/SABADELL,"CS, RW, SH, CP, MM, MP, PP",A,MP,
10.04057/B,GEDESCO SA,Barcelona/MONTCADA I REIXAC,"MM, MP, PP",,MP,
10.04059/GE,NOEL ALIMENTARIA SAU,Girona/OLOT,"CS, RW, CP, MM, MP, PP",,MP,
10.04060/L,SAGRA SA,Lleida/FONDARELLA,"CS, SH, CP, MM, MP, MSM",A,,
10.04063/B,ALIMENTBARNA SL,Barcelona/MONTCADA I REIXAC,"CS, CP, MM, MP",,,
10.04071/B,MORTE SA,Barcelona/SABADELL,"CS, RW, PP",,MP,
10.04074/T,PO DE GARI SA,Tarragona/VALLS,"CS, MM, MP, PP",,"BL, MP, ST",
10.04077/L,MATADERO DE AVES GUIU SL,Lleida/SEU D'URGELL (LA),"CS, SH, CP, MM, MP",A,,
10.04082/T,INDUSTRIA ALIMENTARIA CRUSVI SL,Tarragona/RIUDOMS,"CS, SH, CP, MM, MP, MSM",A,,
10.04086/B,EMBOTITS PEDRAGOSA SA,Barcelona/CALDES DE MONTBUI,"CS, MM, MP, PP",,MP,
10.04087/B,"NAVARRO CAMPUZANO, ANTONIO",Barcelona/CASTELLAR DEL VALLES,PP,,MP,
10.04088/GE,RAMON VENTULA SA,Girona/VALL DE BIANYA (LA),PP,,MP,
10.04098/B,LLONGANISSA TORI SLU,Barcelona/AVINYO,"MM, MP, PP",,MP,
10.04100/GE,FRIGORIFICOS DE OLOT S.A.,Girona/OLOT,CS,,,
10.04103/GE,LINEA ALIMENTARIA SL,Girona/SERINYA,"RW, SH, CP, MM, MP",L,,
10.04108/B,CARNS PRIOR SL,Barcelona/SANT JOAN DESPI,CP,,,
10.04121/B,CARNS I EMBOTITS TORRA SL,Barcelona/TORDERA,"CP, MM, MP, PP",,MP,
10.04122/GE,AVICOLA FIGUERES SL,Girona/FIGUERES,"SH, CP, MM, MP",A,,
10.04125/B,ANTARES GERUNDA SL,Barcelona/ESQUIROL (L´),"MM, MP, PP",,MP,
10.04129/L,MATADERO GENERAL FRIGORIFICO DE LA SEU D'URGELL SA,Lleida/SEU D'URGELL (LA),"SH, CP, MM, MP, PP","B, C, O, S",MP,
10.04130/GE,"LLEMANA CURATS, SL",Girona/SANT ANIOL DE FINESTRES,PP,,MP,
10.04134/B,CARNS FONT S.A.,Barcelona/PAPIOL (EL),CS,,,
10.04161/B,JAMONES CENTELLES SLU,Barcelona/BALENYA,PP,,MP,
10.04165/GE,ELABORATS ARTESANS GUELL SL,Girona/RIUDARENES,"MM, MP, PP",,MP,
10.04171/GE,SANT DALMAI SAU,Girona/VILOBI D'ONYAR,"MM, MP, PP",,MP,
10.04172/GE,INMOSALVA SL,Girona/JUIA,RW,,MP,
10.04173/L,AEROPIC SA,Lleida/LLEIDA,"CS, RW, SH",A,,
10.04176/GE,VILNAT SL,Girona/SANT JAUME DE LLIERCA,PP,,ST,
10.04185/GE,PORTAS SA,Girona/SERINYA,"CS, CP, MM, MP, PP",,MP,
10.04190/T,"FERRE FERRE, JOAN MARIA",Tarragona/PLA DE SANTA MARIA (EL),CS,,,
10.04194/GE,EMBUTIDOS MONTER SLU,Girona/PLANES D'HOSTOLES (LES),"MM, MP, PP",,MP,
10.04199/GE,ARTESANIES CARLIT SA,Girona/PUIGCERDA,PP,,MP,
10.04204/GE,MIQUEL DORCA SL,Girona/VALL DE BIANYA (LA),"SH, CP, MM, MP, PP",P,MP,
10.04206/B,CARNS PONT SA,Barcelona/BARCELONA,"CP, MM, MP",,,
10.04212/B,CARNS RIU SL,Barcelona/CALDES DE MONTBUI,"CP, MM, MP",,,
10.04231/GE,FUSTE BURGAS SA,Girona/FIGUERES,"CP, MM, MP, PP",,MP,
10.04233/GE,"CORONADO LOPEZ, MARIANO",Girona/QUART,"CS, SH",L,,
10.04235/B,MARGARITA MARCH BOSCH SA,Barcelona/PALAU-SOLITA I PLEGAMANS,PP,,MP,
10.04241/B,"SUMINISTROS MEGARO FOODS, SL",Barcelona/MARTORELL,"CS, RW, CP, MM, MP",,MP,
10.04244/B,FRIGORIFICOS BETULO SA,Barcelona/BADALONA,"CP, MM, MP, PP",,MP,
10.04247/GE,PRODUCTORA DESFER CAPS SLU,Girona/ARGELAGUER,"CS, CP",,,
10.04248/L,RENE FLOR SA,Lleida/LLEIDA,"CS, PP",,ST,
10.04253/GE,EMBUTIDOS MONTER SLU,Girona/SANT JAUME DE LLIERCA,PP,,MP,
10.04258/GE,EMBOTITS EUGENI SC,Girona/SANT JOAN LES FONTS,PP,,MP,
10.04265/B,EMBOTITS LA GLEVA SL,Barcelona/MASIES DE VOLTREGA (LES),"CS, MM, MP, PP",,MP,
10.04273/L,J. BOSCH SLU,Lleida/LLEIDA,RW,,ST,
10.04277/GE,EMBOTITS D'OIX SL,Girona/MONTAGUT I OIX,PP,,MP,
10.04285/B,VIÑALS SOLER SL,Barcelona/ARGENTONA,"CS, SH, CP, PP","B, S",ST,
10.04298/B,CARNS GERARDO LOPEZ S.L.,Barcelona/CORNELLA DE LLOBREGAT,"CS, CP, PP",,MP,
10.04311/GE,"CARNICA BATALLE, SA",Girona/RIUDARENES,"CS, CP, MM, MP, MSM, PP",,,
10.04315/L,"AVICSA, SABORS SELECTES, SL",Lleida/LLEIDA,PP,,MP,
10.04327/B,GERMANS AYMERICH ISERN SL,Barcelona/SANT JULIA DE VILATORTA,"CS, RW, PP",,"MP, ST",
10.04332/L,TOCINERIA CASASNOVAS SL,Lleida/VIELHA E MIJARAN,PP,,MP,
10.04334/GE,AVICOLA MARIA SA,Girona/BEGUR,"CS, SH, CP, MM, MP",A,,
10.04340/B,CASA BOIX SL,Barcelona/SANT PERE DE RIUDEBITLLES,PP,,MP,
10.04343/B,EMBUTIDOS LLOBET SA,Barcelona/MATARO,"MM, MP, PP",,MP,
10.04347/GE,PROTEIN SA,Girona/CELRA,PP,,,
10.04354/B,COSTA ANGELET SA,Barcelona/VILANOVA DEL VALLES,"CP, MM, MP, PP",,MP,
10.04361/B,ARUMI II 2016 SL,Barcelona/TARADELL,PP,,MP,
10.04364/GE,TRIPERIA LA SELVA SL,Girona/RIUDELLOTS DE LA SELVA,PP,,ST,
10.04365/GE,EMBOTITS VILANOVA SL,Girona/TORTELLA,"CS, SH, CP, MM, MP, PP","B, C, O",MP,
10.04366/B,CARNICAS GINES SL,Barcelona/TERRASSA,"CP, MM, MP, PP",,MP,
10.04367/L,AJUNTAMENT DE CORBINS,Lleida/CORBINS,SH,P,,
10.04368/GE,JOSE XARGAYO SA,Girona/AIGUAVIVA,RW,,MP,
10.04369/T,CARNS TORRAS SA,Tarragona/ARBOÇ (L'),"CS, CP, MM, MP, PP",,MP,
10.04370/B,EMBUTIDOS SALGOT SA,Barcelona/SEVA,"CP, MM, MP, PP",,MP,
10.04376/B,FUNDACIO PRIVADA MAS ALBORNA,Barcelona/LLACUNA (LA),"MM, MP, PP",,MP,
10.04377/B,PAGES DE ROFES S.L.,Barcelona/LLACUNA (LA),"CS, SH, CP, MM, MP","A, L",,
10.04389/L,EMBOTITS CASOLANS VALL CARDÓS SL,Lleida/VALL DE CARDOS,"CS, MM, MP, PP",,MP,
10.04392/T,"BENITO LLENAS, ANTONIO",Tarragona/AIGUAMURCIA,"MM, MP, PP",,MP,
10.04396/GE,ROCA 1927 SLU,Girona/BANYOLES,"CS, SH, CP","B, C, O",,
10.04397/GE,GINJAUME SL,Girona/AVINYONET DE PUIGVENTOS,PP,,MP,
10.04400/B,EMBOTITS MAS SA,Barcelona/BALSARENY,"CS, CP, MM, MP, PP",,MP,
10.04407/GE,CONSERVAS DE CARNE CRUSET SA,Girona/FIGUERES,PP,,MP,
10.04409/GE,CARNS I EMBOTITS N. VICENS SL,Girona/AIGUAVIVA,"CP, MM, MP, PP",,MP,
10.04414/GE,RAMON VENTULA SA,Girona/VALL DE BIANYA (LA),PP,,MP,
10.04415/GE,LLOVERAS XARCUTERS SC,Girona/CASSA DE LA SELVA,PP,,MP,
10.04421/B,GREMIAL DE CATALUNYA SL,Barcelona/CASTELLBISBAL,"CS, SH, CP, PP","B, C, O, S","MP, ST",
10.04422/B,RAMTAUB S.A.,Barcelona/RIPOLLET,"CS, RW, PP",,ST,
10.04423/GE,EMBOTITS ARTESANS J. VILA SL,Girona/BORRASSA,PP,,MP,
10.04425/GE,FRISELVA SA,Girona/RIUDELLOTS DE LA SELVA,"CS, SH, CP, MSM, PP",P,ST,
10.04427/GE,COLLS CARRERAS SL,Girona/VIDRERES,"CP, MM, MP, PP",,MP,
10.04429/B,EMBOTITS ARTESANALS CAMPRUBI SL,Barcelona/ALPENS,"MM, MP, PP",,MP,
10.04431/B,EMBOTITS VILARDAGA SL,Barcelona/ALPENS,"MM, MP, PP",,MP,
10.04441/GE,INNODUCKY SL,Girona/BRUNYOLA,PP,,MP,
10.04443/T,CONILLS PAGES SL,Tarragona/REUS,SH,L,,
10.04444/T,BALDO PALLARES SA,Tarragona/PERELLO (EL),"CS, RW, SH, CP, MM, MP",L,,
10.04450/B,AVIBAGES SL,Barcelona/SANT JOAN DE VILATORRADA,"CS, SH, CP, MM, MP, PP","A, L",MP,
10.04459/B,"FARRERONS COSTA, LLUÍS",Barcelona/MANLLEU,"CP, MM, MP",,,
10.04469/B,CARNS GUAL SL,Barcelona/IGUALADA,"CS, RW, CP, MM, MP",,,
10.04472/B,GRUP BAUCELLS ALIMENTACIÓ SL,Barcelona/VIC,"CP, MM, MP",,,
10.04656/B,APC EUROPE SLU,Barcelona/GRANOLLERS,"RW, PP",,"PAP, BL, MP",
10.04742/B,CARNICAS POCRE S.L.,Barcelona/SENTMENAT,"CS, PP",,MP,
10.04748/GE,"LOPEZ CODINA, GREGORIO",Girona/VALL D'EN BAS (LA),PP,,MP,
10.04854/T,CARNICAS FILLAT SL,Tarragona/VILA-SECA,"CS, CP, MM, MP, PP",,MP,
10.04857/B,CANSALADERIA SERRAT SA,Barcelona/VIC,"CP, MM, MP, PP",,MP,
10.04942/B,EMBOTITS SANCHEZ SL,Barcelona/TERRASSA,"MM, MP, PP",,MP,
10.04944/GE,ESCORXADOR VILA DE L'ARMENTERA S.L,Girona/ARMENTERA (L'),SH,"P, B, C, O",,
10.04945/T,PRODUCTOS PUIG SL,Tarragona/TORTOSA,"CS, CP, MM, MP, PP",,MP,
10.04997/GE,COSTABELLA SA,Girona/CASTELLFOLLIT DE LA ROCA,PP,,MP,
10.05024/L,AJUNTAMENT D'ISONA I CONCA DELLA,Lleida/ISONA I CONCA DELLA,SH,"P, C, O",,
10.05052/GE,BENKELTRIP SLU,Girona/SANT JOAN LES FONTS,PP,,ST,
10.05053/B,COMPANYIA GENERAL CARNIA SA,Barcelona/BARCELONA,"CP, MM, MP, PP",,MP,
10.05054/GE,COMERCIAL SUBPRODUCTOS SA,Girona/CELLERA DE TER (LA),"RW, PP",,ST,
10.05059/L,AJUNTAMENT D'ALFARRAS,Lleida/ALFARRAS,SH,"P, C, O",,
10.05060/GE,EMBOTITS MIRO SL,Girona/CAMPDEVANOL,"MM, MP, PP",,MP,
10.05063/B,FRIMOSA SA,Barcelona/SANT QUIRZE DEL VALLES,"CS, RW, CP, PP",,"MP, ST",
10.05102/GE,AJUNTAMENT DE PERALADA,Girona/PERALADA,SH,"C, O",,
10.05128/B,FRANCISCO MARTINEZ GRACIA CB,Barcelona/TERRASSA,PP,,ST,
10.05177/B,AGROALIMENTARIA DE SAVASSONA SL,Barcelona/TAVERNOLES,"CP, MM, MP, PP",,MP,
10.05204/B,ESCORXADOR COMARCAL DEL MOIANES SA,Barcelona/MOIA,"CS, SH, CP, PP",P,ST,
10.05205/B,CARNS CAN CARTRO SL,Barcelona/SUBIRATS,SH,"C, O",,
10.05213/GE,FRECARN SL,Girona/MAÇANET DE LA SELVA,"CS, CP, MM, MP, PP",,MP,
10.05244/L,ESCORXADOR L'ALT URGELL SCP,Lleida/OLIANA,SH,"C, O",,
10.05246/B,"CASTELLVI SENTIS, JOAN",Barcelona/CORBERA DE LLOBREGAT,"MM, MP, PP",,MP,
10.05276/GE,FRIGORIFICOS DALMAU SA,Girona/CELRA,CP,,,
10.05287/B,SOLER URGELL SL,Barcelona/CALDERS,"SH, CP",L,,
10.05357/GE,OLOT MEATS SA,Girona/OLOT,"SH, CP, PP",P,ST,
10.05358/L,AJUNTAMENT DE TORREBESSES,Lleida/TORREBESSES,SH,O,,
10.05426/GE,EMBOTITS PAGES SL,Girona/CANET D'ADRI,"MM, MP, PP",,MP,
10.05427/B,SPLENDID FOODS SAU,Barcelona/SEVA,"CP, MM, MP, PP",,MP,
10.05473/L,CONSELL COMARCAL DE L'ALTA RIBAGORÇA,Lleida/PONT DE SUERT (EL),SH,"P, B, C, O",,
10.05475/GE,ESCORXADOR DE GIRONA SA,Girona/GIRONA,"CS, SH, CP","B, C, O, S",,
10.05519/B,MATADERO DE AVES ALMIRALL SL,Barcelona/CERDANYOLA DEL VALLES,CS,,,
10.05523/L,CONILLS CAUBET SRL,Lleida/ARTESA DE SEGRE,"SH, CP, MM, MP",L,,
10.05524/L,CARNIQUES DEL PLA SL,Lleida/MOLLERUSSA,"CS, CP, MM, MP",,,
10.05570/GE,CUSINS SL,Girona/FIGUERES,"CP, MM, MP",,,
10.05573/B,CARNES CAMPMANY S.A.,Barcelona/BADALONA,"CS, CP",,,
10.05575/L,ARGAL ALIMENTACIÓN SA,Lleida/MIRALCAMP,"RW, PP",,MP,
10.05652/B,"CODINA CODINA, JORDI",Barcelona/PUIG-REIG,CS,,,
10.05655/GE,PRODUCTOS VALENT SA,Girona/GIRONA,"MM, MP, PP",,MP,
10.05724/GE,EMBOTITS CATALANS SL,Girona/SANT JORDI DESVALLS,PP,,MP,
10.05725/GE,EMBUTIDOS CASEROS COLLELL SLU,Girona/PRESES (LES),PP,,MP,
10.05726/B,AJUNTAMENT DE SANTA MARGARIDA DE MONTBUI,Barcelona/SANTA MARGARIDA DE MONTBUI,SH,"C, O",,
10.05763/GE,ROUSSELOT GELATIN SL,Girona/CERVIA DE TER,PP,,,
10.05881/GE,EMBUTIDOS MONTSA SA,Girona/OLOT,PP,,MP,
10.05905/T,"BENAIGES PASCUAL, RAMON",Tarragona/FATARELLA (LA),"MM, MP, PP",,MP,
10.05907/GE,ESCORXADOR FRIGORIFIC REIXACH SL,Girona/HOSTALRIC,"SH, CP",P,,
10.05928/GE,EMPORTRIP SA,Girona/PERA (LA),PP,,ST,
10.06067/GE,J. ROURA BAGUE SL,Girona/CORÇA,"CP, MM, MP, PP",,MP,
10.06078/B,JOSEP MARIA MITJANS SL,Barcelona/OLERDOLA,"MM, MP, PP",,MP,
10.06083/B,AJUNTAMENT DE SANT MARTI SESGUEIOLES,Barcelona/SANT MARTI SESGUEIOLES,SH,"C, O",,
10.06123/T,AJUNTAMENT DE FALSET,Tarragona/FALSET,SH,"C, O",,
10.06124/T,AJUNTAMENT DE LA GALERA,Tarragona/GALERA (LA),SH,"C, O",,
10.06144/B,TOCINERIAS VENTURA SA,Barcelona/TERRASSA,"RW, MM, MP, PP",,MP,
10.06145/B,PERDIUS SELECTES GIRALT SL,Barcelona/TORDERA,"CS, SH",A,,
10.06265/GE,ANEC DE L'EMPORDA SL,Girona/SERRA DE DARO,"RW, PP",,MP,
10.06270/B,ENRIC ROCA SA,Barcelona/SURIA,"CS, CP, MM, MP, MSM, PP",,MP,
10.06274/L,INDELESA SL,Lleida/ALCOLETGE,"CS, SH, CP, PP","B, C, O",MP,
10.06327/T,FORES & CID CANSALADERS SL,Tarragona/TORTOSA,"CP, MM, MP, PP",,MP,
10.06328/GE,CHARCUTERIA Y COCINADOS SA,Girona/CASSA DE LA SELVA,PP,,MP,
10.06330/B,EMBOTITS MEDRAN SL,Barcelona/SABADELL,"MM, MP, PP",,MP,
10.06360/B,CANSALADERIA SINGLA SL,Barcelona/NAVARCLES,"CP, MM, MP, PP",,MP,
10.06446/B,"LARA RODRIGUEZ, FRANCISCO",Barcelona/CASTELLDEFELS,"MM, MP, PP",,MP,
10.06466/B,ESCORXADOR SABADELL SA,Barcelona/SABADELL,"SH, CP, PP","B, C, O, S",MP,
10.06522/B,EMBOTITS CASA CRUELLS SL,Barcelona/ALPENS,"MM, MP, PP",,MP,
10.06544/T,CAN PISTRAQUES SL,Tarragona/RIERA DE GAIA (LA),"MM, MP, PP",,MP,
10.06579/GE,CARNIQUES DE JUIÀ SA,Girona/JUIA,"CS, CP, MSM, PP",,MP,
10.06638/L,AJUNTAMENT DE TORÀ,Lleida/TORA,SH,"C, O",,
10.06642/B,PRECOCINADOS ORTEGA SL,Barcelona/IGUALADA,"MM, MP",,,
10.06643/T,LUIS COLET SA,Tarragona/TARRAGONA,"CP, MM, MP, PP",,MP,
10.06661/B,"CONEJO NAVAS, MANEL",Barcelona/MASNOU (EL),"MM, MP, PP",,MP,
10.06666/L,PRODUCTES CARNIS JOAN ARQUES SA,Lleida/JUNEDA,"CS, RW, CP, MM, MP",,,
10.06725/B,JAVOSA SA,Barcelona/MASIES DE VOLTREGA (LES),PP,,MP,
10.06726/B,EMBOTITS CAN ROSES S.L.,Barcelona/RUBI,"CS, MM, MP, PP",,MP,
10.06727/B,CANSALADERIES GRAU SL,Barcelona/BARCELONA,"MM, MP, PP",,MP,
10.06728/B,CARNS ARTIGAS S.A.,Barcelona/HOSPITALET DE LLOBREGAT (L'),"CS, CP",,,
10.06744/B,CARNIQUES AUSA SL,Barcelona/MONTESQUIU,"CS, CP, MSM",,,
10.06814/B,FELIX CONSUL GRAU SL,Barcelona/TERRASSA,"RW, MM, MP, PP",,MP,
10.06817/B,PRECUITS SL,Barcelona/SANT FRUITOS DE BAGES,"MM, MP, PP",,MP,
10.06901/B,"FERNANDEZ COLL, JOAN BAPTISTA",Barcelona/VIC,"MM, MP, PP",,MP,
10.06903/B,MARIO ELABORATS I CARNS SLU,Barcelona/GAVA,"MM, MP, PP",,MP,
10.06904/B,CRISTOFRAN SL,Barcelona/SANT CUGAT DEL VALLES,"MM, MP, PP",,MP,
10.06907/B,ESCORXADOR IND. DE CONILLS J. GRAU SL,Barcelona/CALAF,"SH, CP",L,,
10.06909/B,PINCHOS SANCHO SL,Barcelona/HOSPITALET DE LLOBREGAT (L'),"MM, MP",,,
10.06923/GE,"VALLS MUNTADA, JORDI",Girona/BRUNYOLA,"SH, MM, MP, PP","P, B, C, O",MP,
10.06941/L,CONSELH GENERAU D'ARAN,Lleida/LES,SH,"B, C, O, S",,
10.06943/L,EMBUTIDOS SETÓ MARTÍ SL,Lleida/TARREGA,"CS, MM, MP",,,
10.06945/L,AJUNTAMENT DE LA GRANADELLA,Lleida/GRANADELLA (LA),SH,"C, O",,
10.06957/L,XOLIS DEL PALLARS SCCL,Lleida/ISONA I CONCA DELLA,"CP, MM, MP, PP",,MP,
10.06959/B,PRODUCTOS CARNICOS GRAU SL,Barcelona/BARBERA DEL VALLES,"CP, MM, MP, PP",,MP,
10.06966/L,ESCORXADOR DE PONENT SL,Lleida/BALAGUER,"SH, CP","P, B, C, O, S",,
10.06968/GE,ROURA COLL SALA DE DESPIECE SL,Girona/GIRONA,"RW, CP, PP",,MP,
10.06980/B,"NOVOA ALVAREZ, JONATHAN",Barcelona/BARCELONA,PP,,MP,
10.07001/B,"DOMENECH TRAVE, JOSEP",Barcelona/LLACUNA (LA),"CP, MM, MP, PP",,MP,
10.07032/B,ELS TRES SL,Barcelona/BARCELONA,"CS, MM, MP",,,
10.07036/B,EMBOTITS CLOSA SL,Barcelona/CALAF,"RW, MM, MP, PP",,MP,
10.07107/B,CARNIQUES VALLDAN SA,Barcelona/BERGA,"CP, MM, MP, PP",,MP,
10.07155/B,ROIG BELLVEHI SL,Barcelona/SABADELL,"MM, MP, PP",,MP,
10.07202/GE,CARNICAS REIXACH SL,Girona/BREDA,"CP, MM, MP, PP",,MP,
10.07203/GE,MIQUEL MARTI ROURA SL,Girona/PRESES (LES),"CP, MM, MP, PP",,MP,
10.07205/GE,AJUNTAMENT DE SANTA CRISTINA D'ARO,Girona/SANTA CRISTINA D'ARO,SH,"B, C, O",,
10.07207/B,CARNS B SA,Barcelona/BARCELONA,"CS, CP, MM, MP",,,
10.07210/B,TRIPAS FIMAHER SL,Barcelona/CALDES DE MONTBUI,RW,,ST,
10.07211/B,GIL CARDUS S.A.,Barcelona/MOLINS DE REI,"MM, MP, PP",,MP,
10.07227/B,JAMONES EL CHARRO SA,Barcelona/BARCELONA,RW,,MP,
10.07346/T,COMVENCAR SA,Tarragona/CAMBRILS,"CP, MM, MP",,,
10.07420/L,GRANÉS MEAT QUALITY SL,Lleida/ALGUAIRE,"CP, MM, MP, PP",,MP,
10.07434/B,SUPERCARNS SL,Barcelona/SANT JOAN DE VILATORRADA,"CS, CP, MM, MP",,,
10.07464/T,CORPORACION ALIMENTARIA GUISSONA SA,Tarragona/TORTOSA,"CS, CP",,,
10.07471/T,ESCORXADOR BAIX CAMP SA,Tarragona/REUS,SH,"B, C, O, S",,
10.07563/GE,ESCORXADOR DEL RIPOLLES SA,Girona/RIPOLL,SH,"P, B, C, O, S",,
10.07610/B,COMSALSER SA,Barcelona/CALLDETENES,PP,,MP,
10.07612/B,BON EMBOTIT SL,Barcelona/CASTELLAR DEL VALLES,"MM, MP, PP",,MP,
10.07613/B,COMERCIAL CAHM SA,Barcelona/HOSPITALET DE LLOBREGAT (L'),"CS, RW",,MP,
10.07616/B,SPEED & EFFICIENCY SL,Barcelona/MOLINS DE REI,"CP, MM, MP",,,
10.07626/GE,"DESOSSATS JORDI I MARC, SL",Girona/PLANES D'HOSTOLES (LES),RW,,MP,
10.07633/L,CARNICAS J. UNGRIA SL,Lleida/LLEIDA,"CS, CP, MM, MP, PP",,MP,
10.07635/B,CAHE SA,Barcelona/SANTA COLOMA DE GRAMENET,RW,,MP,
10.07637/B,COPORC SA,Barcelona/CASTELLET I LA GORNAL,"CS, CP, MM, MP, PP",,MP,
10.07638/B,SADICARN SL,Barcelona/MANRESA,"CS, CP, PP",,MP,
10.07639/B,SEGELL D'OR SL,Barcelona/CASTELLAR DEL VALLES,"MM, MP, PP",,MP,
10.07667/B,CASA MIRÓ S.L.,Barcelona/MATARO,"CS, CP, MM, MP, PP",,"BL, MP, ST",
10.07711/B,COMERCIAL AVICOLA CAN MARESMA SL,Barcelona/ARENYS DE MAR,CP,,,
10.07734/B,FRANCESC SUBIRA I FILLS SL,Barcelona/SANT CELONI,"MM, MP, PP",,MP,
10.07753/T,"ESPINOSA VALERA, ANTONIO",Tarragona/TARRAGONA,CS,,,
10.07805/L,EMBOTITS I CANSALADERIA CAL ESMET SL,Lleida/ALBESA,"CP, MM, MP, PP",,MP,
10.07813/GE,ANEC DELS PIRINEUS SL,Girona/BESCANO,"CP, MM, MP, PP",,MP,
10.07814/L,FONCARN FONDARELLA SL,Lleida/FONDARELLA,"CS, CP, MM, MP",,,
10.07965/GE,VEDELLA BENCRIADA SL,Girona/BANYOLES,"CP, MM, MP, PP",,MP,
10.07986/B,COSTA FOOD MEAT SL,Barcelona/VIC,"CS, CP, MSM",,,
10.08027/B,ESTABLIMENTS VIENA SA,Barcelona/SABADELL,"MM, MP, PP",,MP,
10.08029/T,"J I J SENDRA, SL",Tarragona/REUS,"CS, MM, MP, PP",,MP,
10.08071/T,DERTOCARN SL,Tarragona/ALDOVER,"CP, MM, MP, PP",,MP,
10.08075/B,PERNILS BUFALVENT SL,Barcelona/MANRESA,"RW, PP",,MP,
10.08076/B,PUIG FITO SL,Barcelona/CASSERRES,"MM, MP, PP",,MP,
10.08078/B,CAN SERRAT MATARO S.L.,Barcelona/MATARO,"MM, MP, PP",,MP,
10.08115/B,"GUINO SOLER, MARIA",Barcelona/BIGUES I RIELLS,"CS, MM, MP, PP",,MP,
10.08160/B,MARTIN BARNILS SL,Barcelona/GRANOLLERS,RW,,ST,
10.08166/B,INDUSTRIAS CARNICAS MONTRONILL SAU,Barcelona/VIC,"CS, CP",,,
10.08224/B,ESCORXADOR FRIGORIFIC D'OSONA SA,Barcelona/VIC,"SH, PP",P,ST,
10.08234/GI,ESCORXADOR DE BREDA SL,Girona/BREDA,"CS, SH","P, B, C, O, S",,
10.08235/B,CARNISSERIA CANSALADERIA VIVET SL,Barcelona/SENTMENAT,PP,,MP,
10.08252/T,AJUNTAMENT DE BATEA,Tarragona/BATEA,SH,"P, C, O",,
10.08253/T,AJUNTAMENT DE LA FATARELLA,Tarragona/FATARELLA (LA),SH,"P, C, O",,
10.08371/T,EMPRESA MIXTA ESCORXADOR DE TORTOSA SL,Tarragona/TORTOSA,SH,"P, B, C, O, S",,
10.08485/L,PEDRO GASSO SA,Lleida/TARREGA,"CP, MM, MP",,,
10.08486/B,ALMACEN FRIGORIFICO DISPOLL SA,Barcelona/SANT BOI DE LLOBREGAT,"CS, RW, CP",,PAP,
10.08641/GE,MAROBEN SL,Girona/FIGUERES,PP,,MP,
10.08695/B,CARNIQUES D'OSONA SL,Barcelona/VIC,"CS, CP",,,
10.08751/B,M. VILAMALA SL,Barcelona/TARADELL,"CP, MM, MP, PP",,MP,
10.08823/B,J. VIÑAS SA,Barcelona/VIC,"CS, SH, CP, MM, MP","B, C, O, S",,
10.08920/B,SUMINISTROS A CARNICERIAS SA,Barcelona/BARCELONA,"CS, CP",,,
10.08949/GE,AGRIMARES SL,Girona/CELLERA DE TER (LA),PP,,ST,
10.09112/B,CARNS MARTORELL SL,Barcelona/CUBELLES,"CS, CP, MM, MP",,,
10.09127/L,FRIGORIFICOS LERIDANOS SA,Lleida/LLEIDA,CS,,,
10.09128/L,FRUICARN SA,Lleida/LLEIDA,CS,,,
10.09129/L,CASERFRI SL,Lleida/ALCOLETGE,CS,,,
10.09144/GE,S. CARN SL,Girona/FIGUERES,PP,,MP,
10.09145/GE,CARNS I EMBOTITS DE COLL-FRED SL,Girona/VIDRA,"MM, MP, PP",,MP,
10.09146/L,CARNIQUES PIJUAN SL,Lleida/ARTESA DE SEGRE,"CP, MM, MP, PP",,MP,
10.09154/B,ESPECIALIDADES ELAVE SL,Barcelona/HOSPITALET DE LLOBREGAT (L'),"CS, MM, MP, PP",,MP,
10.09216/L,TORRENT MONTALA SL,Lleida/BORGES BLANQUES (LES),"CS, SH, CP","B, C, O",,
10.09294/B,INDUSTRIAS CARNICAS BARCELONA SL,Barcelona/ABRERA,"CS, RW, PP",,MP,
10.09296/B,EMBOTITS ARTESANS CA LA PETITA SL,Barcelona/MONTSENY,"MM, MP, PP",,MP,
10.09297/T,"SABATE MESTRE, ENRIC",Tarragona/VILELLA BAIXA (LA),"MM, MP, PP",,MP,
10.09300/T,AJUNTAMENT DE CORNUDELLA DEL MONTSANT,Tarragona/CORNUDELLA DE MONTSANT,SH,"P, C, O",,
10.09373/GE,CARNIQUES BALTASAR SL,Girona/RIPOLL,"CP, MM, MP",,,
10.09426/B,"FARRE TUTUSAUS, JUAN",Barcelona/TORRELLES DE FOIX,PP,,,
10.09435/GE,"PADROS FAJULA, LLUIS",Girona/SANT JOAN DE LES ABADESSES,PP,,MP,
10.09455/GE,CARNS VILA SL,Girona/CORNELLA DEL TERRI,"RW, CP, MM, MP, PP",,MP,
10.09584/GE,PERNILS CAN MATEU S.L.,Girona/OLOT,PP,,MP,
10.09620/T,AVICOLA DE LLEIDA SA,Tarragona/VILAVERD,"CS, CP",,,
10.09659/GE,"JOSE LLAVALLOL, RICARD",Girona/ARMENTERA (L'),"CP, MM, MP, PP",,MP,
