Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
15.02752/LE,SOCIEDAD COOPERATIVA VEGA ESLA,León/TORAL DE LOS GUZMANES,"PP, CC",,,
15.02792/LE,ARTESANOS DE LUNA S.L.,León/SAELICES DEL PAYUELO,PP,,,
15.02809/AV,SOCIEDAD COOPERATIVA LIMITADA ALTA MORAÑA,Ávila/SAN PEDRO DEL ARROYO,"CS, PP",,,
15.02827/VA,"LACTEOS ARTESANOS MEDINA, S. L.",Valladolid/RUEDA,PP,,,
15.02836/VA,"CAÑAREJAL, S. L.",Valladolid/POLLOS,PP,,,
15.02839/AV,S. A. T. CABREROS DE LA SIERRA DE AVILA,Ávila/SOLANA DE RIOALMAR,PP,,,
15.02877/ZA,ANDRES CAMPO MATEOS,Zamora/CUELGAMURES,PP,,,
15.02893/ZA,ALONSO SANTOS DE PEDRO,Zamora/FARIZA,PP,,,
15.02919/P,NURIA GONZALEZ COLLAZOS,Palencia/VILLAUMBRALES,PP,,,
15.02955/BU,SOCIEDAD COOPERATIVA PARAMO DE URTAZA,Burgos/ARLANZON,PP,,,
15.02994/SO,"QUESERIAS QUESONCALA, S. L.",Soria/ONCALA,"CS, PP",,,
15.03035/BU,"R. CASANUEVA, S. L.",Burgos/SALAS DE LOS INFANTES,PP,,,
15.03079/SG,MIGUEL MAYO HERRERO,Segovia/ARMUÑA,PP,,,
15.03099/LE,SARA MATEO TOMAS,León/ESPEJOS DE LA REINA (LOS),PP,,,
15.03123/BU,JESUS MARIA ANDRES HIDALGO,Burgos/BURGOS,PP,,,
15.03226/SA,BENJAMIN GOMEZ FERNANDEZ S.L.,Salamanca/SALAMANCA,CS,,,
15.03339/AV,"ORNUA INGREDIENTES ESPAÑA, S.L.U.",Ávila/BRIEVA-VICOLOZANO,PP,,,
15.03401/SA,PEDRO ANTONIO DELGADO GARCIA,Salamanca/MONLERAS,PP,,,
15.03535/SA,"QUESERIAS IGLESIAS, S. L.",Salamanca/VITIGUDINO,PP,,,
15.03536/P,FELIX TARILONTE SASTRE,Palencia/LAGUNILLA DE LA VEGA,PP,,,
15.03615/LE,"ASTURLESA-CENTRAL QUESERA, S. A.",León/MANSILLA DE LAS MULAS,PP,,,
15.03848/ZA,RICARDO MAGARZO FERNANDEZ,Zamora/CIBANAL,PP,,,
26.00001/VA,"FINDUS ESPAÑA, S.L.U.",Valladolid/VALLADOLID,PP,,MP,
26.00030/BU,"EURO FRITS, S. A.",Burgos/BURGOS,PP,,MP,
26.00239/ZA,"FREIGEL FOODSOLUTIONS, S. A.",Zamora/ROALES,PP,,MP,
26.02340/SO,"HERNANDEZ MENDO, S. L.",Soria/SORIA,PP,,MP,
26.03635/SG,"PRECOCINADOS FUENTETAJA, S. L.U.",Segovia/MUDRIAN,"CS, PP",,,
26.04241/VA,"CLAVO FOOD FACTORY, S.A.",Valladolid/TORDESILLAS,PP,,MP,
26.05479/SO,"APERITIVOS DE AÑAVIEJA, S. A.",Soria/MURO,PP,,MP,
26.05785/BU,RAMON MONZON RASERO,Burgos/VILLALBA DE DUERO,PP,,MP,
40.00502/BU,"GENERAL MARKETS FOOD IBERICA, S.A.U.",Burgos/ARANDA DE DUERO,CS,,,
40.00532/LE,"HIPERMERCADOS Y ECONOMATOS, S. A.",León/FUENTES NUEVAS,CS,,,
40.00595/LE,"FRIO DE LEON, S. L.",León/SAN ANDRES DEL RABANEDO,CS,,,
40.00677/AV,"FRIGORIFICOS SANCHIDRIAN, S.L.",Ávila/SANCHIDRIAN,CS,,,
40.00702/BU,"FRIO BURGOS, S. A.",Burgos/BURGOS,CS,,,
40.00834/SA,"QUEJUSA, S. L.",Salamanca/SANTIBAÑEZ DE BEJAR,CS,,,
40.00840/SG,"CONGELADOS DE SEGOVIA, S. L.",Segovia/VALVERDE DEL MAJANO,CS,,,
40.00919/SG,POVESA,Segovia/HONTORIA,CS,,,
40.00925/SA,"GRUPO EL ARBOL DISTRIBUCION Y SUPERMERCADOS, S. A.",Salamanca/SALAMANCA,"CS, WM",,,
40.01169/BU,"AGUSTIN DOMINGUEZ RODRIGUEZ, S. L.",Burgos/MIRANDA DE EBRO,CS,,,
40.01229/VA,"COMERCIAL DISTRIBUCION, S. A. CODISA",Valladolid/VALLADOLID,CS,,,
40.01275/BU,"INDUSTRIAS CARNICAS CASTELLANAS, S. A.",Burgos/BURGOS,CS,,,
40.01627/SA,ALIMENTOS CONGELADOS RUFO S.L.,Salamanca/CIUDAD RODRIGO,CS,,,
40.01737/P,"GRUPO EL ARBOL DISTRIBUCION Y SUPERMERCADOS, S. A.",Palencia/PALENCIA,CS,,,
40.01812/P,ALMACENES BENIGNO GARCIA CUESTA S. L,Palencia/VILLALOBON,CS,,,
40.01878/ZA,ANDRES FERRERO E HIJOS S.L.,Zamora/ZAMORA,CS,,,
40.02046/ZA,"DISTRIBUCIONES DELGADO, S.L.",Zamora/CORESES,CS,,,
40.02060/SA,"HIJOS DE EULOGIO SANCHEZ, S. L.",Salamanca/POLIGONO INDUSTRIAL LOS VILLARES,CS,,,
40.02263/LE,"DISTRIBUCIONES HOFER 2018, S.L.",León/ARCAHUEJA,CS,,,
40.02761/LE,"REPRESENTACIONES ALONSO, S. A.",León/VILLACEDRE,CS,,,
40.02857/SA,"HERMANOS BUENO JIMENEZ, S. A.",Salamanca/MACOTERA,CS,,,
40.02870/SG,"LLORENTE PARDO, S. L.",Segovia/SEGOVIA,CS,,,
40.02938/SG,"FRILOZAM, S. L.",Segovia/HONTORIA,CS,,,
40.03209/BU,"RODRIGUEZ Y RENES, S. L.",Burgos/BURGOS,CS,,,
40.03435/BU,"ULTRACONGELADOS AMPARO, S. L.",Burgos/BURGOS,CS,,,
40.03436/LE,DISTRIBUIDORA CARNICA LEONESA S.L.,León/VILLAOBISPO DE LAS REGUERAS,CS,,,
40.03516/P,"COCIMAR 2002, S.L.",Palencia/PALENCIA,CS,,,
40.03685/LE,"DISTRIBUCIONES EUGENIO ALVAREZ, S. A.",León/VILLAOBISPO DE LAS REGUERAS,CS,,,
40.04171/LE,"HEREDEROS DE ELICERIO Y JESUSA, S. L.",León/PONFERRADA,CS,,,
40.04221/BU,"CONGELADOS ORBESA, S. A.",Burgos/VILLAYUDA O LA VENTILLA,CS,,,
40.04232/SO,"COMERCIAL HERMANOS ORTEGA, S. A.",Soria/SORIA,CS,,,
40.04352/LE,MONDELEZ ESPAÑA PRODUCTION S.L.,León/HOSPITAL DE ORBIGO,"CS, RW",,,
40.05583/VA,"MAKRO AUTOSERVICIO MAYORISTA, S. A.",Valladolid/VALLADOLID,CS,,,
40.06480/ZA,COVIRAN SOCIEDAD COOPERATIVA ANDALUZA,Zamora/ZAMORA,CS,,,
40.06560/P,"DISTRIBUCIONES MOTA BARTOLOME, S. L.",Palencia/PALENCIA,CS,,,
40.06785/SO,FRISORIA S.A.,Soria/SORIA,CS,,,
40.06828/P,"DISTRIBUCIONES ALCOPA, S. L.",Palencia/PALENCIA,CS,,,
40.06893/LE,"ANOVI, S. L.",León/BAÑEZA (LA),CS,,,
40.06923/SG,"DISTRIBUC.ALIMENTARIAS SAN LORENZO, S. L",Segovia/LASTRILLA (LA),CS,,,
40.07110/VA,"DISTRIBUCIONES MIGUEL Y MOREJON, S. L.",Valladolid/VALLADOLID,CS,,,
40.07204/VA,"DISTRIBUCIONES DE ALIMENTACION MARTINEZ PASTOR, S. L.",Valladolid/VALLADOLID,CS,,,
40.07221/SG,"FELIFRU, S.L.",Segovia/HONTORIA,CS,,,
40.07290/LE,"COMEDORES COLECTIVOS DE CELIS, S. L.",León/NAVATEJERA,CS,,,
40.07372/LE,"COVIRAN, S.C.A.",León/PONFERRADA,CS,,,
40.07386/SO,"JOSE ANTONIO MARTINEZ DIEZ, S. L.",Soria/SORIA,CS,,,
40.07490/SO,"MERCHANDALIMENT, S. L.",Soria/SORIA,CS,,,
40.07622/VA,COMERCIAL JAVIER CASADO S.L.,Valladolid/VALLADOLID,CS,,,
40.07650/VA,"DISTRIBUIDORA INTERNACIONAL DE ALIMENTACION, S.A.",Valladolid/VILLANUBLA,CS,,,
40.07712/SA,"CONGELADOS MATA Y MARTIN, SL",Salamanca/SALAMANCA,CS,,,
40.07884/AV,FREILE S.L.,Ávila/AVILA,CS,,,
40.07893/BU,"COMERCIAL BASCONES, S. L.",Burgos/BURGOS,CS,,,
40.08063/BU,"DISTRIBUCIONES BASTIDA, S. L.",Burgos/MIRANDA DE EBRO,CS,,,
40.08065/BU,"COMERCIAL MILOR MIRANDA, S. L.",Burgos/MIRANDA DE EBRO,CS,,,
40.08112/LE,"CLEMENTE MADRIGAL, S. A.",León/FUENTES NUEVAS,CS,,,
40.08342/LE,"REPRESENTACIONES BLANCO, S. L.",León/PONFERRADA,CS,,,
40.08384/BU,"CARJUL ARANDA, S.L.",Burgos/ARANDA DE DUERO,CS,,,
40.08414/LE,DISTRIBUCIONES GRAN BIERZO S.L.,León/CAMPO,CS,,,
40.08444/SA,"PESCADOS LA CORUÑA PEÑARANDA, S. L.",Salamanca/PEÑARANDA DE BRACAMONTE,CS,,,
40.08527/BU,"EXCLUSIVAS HERMANOS BARREDA, S. L.",Burgos/BURGOS,CS,,,
40.08586/VA,"GUTIERREZ SANZ E HIJOS, S. L.",Valladolid/VALLADOLID,CS,,,
40.08587/VA,"ALIMENTACION FRIORIZADA DE VALLADOLID, S. L.",Valladolid/VALLADOLID,CS,,,
40.08631/VA,"PESCADOS ARRANZ, S. L.",Valladolid/PEÑAFIEL,CS,,,
40.08714/LE,"EXCLUSIVAS ANDRES, S. A.",León/ASTORGA,CS,,,
40.08901/AV,"ANGUR 2014, S.L.",Ávila/ARENAS DE SAN PEDRO,CS,,,
40.09125/BU,"GRUPO EL ARBOL DISTRIBUCION Y SUPERMERCADOS, S.A.",Burgos/BURGOS,CS,,,
40.09132/P,"DISTRIBUCIONES JESUS PALENZUELA, S. L.",Palencia/PALENCIA,CS,,,
40.09211/VA,QUALIANZA SERVICIOS INTEGRALES DE DISTRIBUCION S.L.,Valladolid/VALLADOLID,CS,,,
40.09244/VA,MANUEL BLANCO BLAZQUEZ,Valladolid/VALLADOLID,CS,,,
40.09366/P,"REPRESENTACIONES LUVAN, S. L. UNIPERSONAL",Palencia/PALENCIA,CS,,,
40.09402/BU,"CENTRO DE TRANSPORTES ADUANA DE BURGOS, S.A.",Burgos/VILLAFRIA,CS,,,
40.09462/BU,"LOGISTICA SAIZ ORTEGA, S.L.",Burgos/ARANDA DE DUERO,CS,,,
40.09551/LE,"DISMA MEDULAS, S. L.",León/PONFERRADA,CS,,,
40.09552/LE,"LUFAG, S. L.",León/VALDELAFUENTE,"CS, RW",,,
40.09799/VA,COMERCIAL AVICOLA CABALLO BLANCO S.L.,Valladolid/VILLALON DE CAMPOS,CS,,,
40.09810/BU,"CODISAL CASTELLANA, S.L.",Burgos/QUINTANILLA DE LAS CARRETAS,CS,,,
40.09851/P,"ALFONSO PEÑA, S. L.",Palencia/PALENCIA,CS,,,
40.09937/LE,"PALENZUELA LOGISTICA, S. L.",León/ONZONILLA,CS,,,
40.10133/SO,C. B. SARNAGO DISTRIBUCION,Soria/OLVEGA,"CS, RW",,,
40.10155/SG,DISTRALICON S. L.,Segovia/HONTORIA,CS,,,
40.10261/SO,"COMERCIAL HERMANOS MORENO, S. L.",Soria/SORIA,CS,,,
40.10271/SA,"DISTRIBUCIONES COPAN, S. L.",Salamanca/VILLARES DE LA REINA,CS,,,
40.10425/SA,"DISCOSA DE ALIMENTACION, S. L.",Salamanca/VILLARES DE LA REINA,CS,,,
40.10426/SA,"DISTRIBUCION DE ALIMENTACION SALMANTINA, S. L.",Salamanca/POLIGONO INDUSTRIAL,CS,,,
40.10447/VA,GELFRIMAR S. L.,Valladolid/VALLADOLID,CS,,,
40.10564/LE,"V & B SANTIAGO NISTAL, S. L.",León/VILLACEDRE,CS,,,
40.10597/BU,"ANTONIO DIAZ LUIS, S. L.",Burgos/BURGOS,CS,,,
40.10650/BU,JOSE OSCAR ZUNZUNEGUI ARMAS,Burgos/MIRANDA DE EBRO,CS,,,
40.10651/VA,"MARTINEZ DE QUEL, S. L.",Valladolid/TORDESILLAS,CS,,,
40.10837/LE,"DISPONFER, S. L.",León/CAMPONARAYA,CS,,,
40.10981/LE,JOSE JAVIER GUTIERREZ DEL VALLE,León/SAN ANDRES DEL RABANEDO,CS,,,
40.10983/P,DISTRIBUCIONES M. FERNANDEZ MARTINEZ S.L.,Palencia/PALENCIA,CS,,,
40.11262/LE,"COMERCIAL OBLANCA, S. A.",León/PONFERRADA,CS,,,
40.11264/AV,NADISCON DE DISTRIBUCION ALIMENTARIA S.L.,Ávila/NARRILLOS DE SAN LEONARDO,CS,,,
40.11358/LE,"CONGELADOS BIERZOCAR, S. L.",León/PARANDONES,CS,,,
40.11380/P,"COMERCIAL EUTIMIO MERINO, S. L.",Palencia/PALENCIA,CS,,,
40.11533/LE,"SUMINISTROS Y DERIVADOS DE CONGELADOS Y FRIO DE LEON, S. L.",León/SANTOVENIA DE LA VALDONCINA,CS,,,
40.11580/BU,LUIS DE PABLO DEL CURA,Burgos/ARANDA DE DUERO,CS,,,
40.11595/P,JORGE INFANTE GARCIA,Palencia/VILLAMURIEL DE CERRATO,"CS, WM",,,
40.11710/ZA,FADIS ALIMENTACION S. L.,Zamora/ZAMORA,CS,,,
40.11719/VA,"DIMAS OTERO, S. A.",Valladolid/VALLADOLID,CS,,,
40.11816/VA,NEMESIO LAFUENTE SEBASTIAN,Valladolid/ZARATAN,CS,,,
40.11823/BU,"DIALCO ARANDA, S. L.",Burgos/ARANDA DE DUERO,CS,,,
40.11978/BU,FERNANDO DE LA CRUZ CALVO,Burgos/BURGOS,CS,,,
40.11992/LE,"1995 DILC, S. L.",León/CAMPONARAYA,CS,,,
40.12073/LE,"CERVECERA LEONESA, S.L.",León/VALDELAFUENTE,CS,,,
40.12109/VA,"SUPERMERCADOS LA SALVE, S.L.",Valladolid/ARRABAL DE PORTILLO,CS,,,
40.12110/VA,"FADIS ALIMENTACION, S. L.",Valladolid/ARROYO DE LA ENCOMIENDA,CS,,,
40.12174/LE,IBERCELTICA ALIMENTARIA S.L.,León/PONFERRADA,CS,,,
40.12210/VA,"ULTRACONGELADOS DONA DONA, S. L.",Valladolid/TORDESILLAS,CS,,,
40.12284/SG,UNION DETALLISTAS ESPAÑOLES SOCIEDAD COOPERATIVA UNIDE,Segovia/SEGOVIA,CS,,,
40.12424/BU,"ANGEL GARCIA ALONSO, S. L.",Burgos/BURGOS,CS,,,
40.12446/BU,"LOGISTICA Y VENTA DE CONGELADOS ALTAMAR, S. A. L.",Burgos/BURGOS,CS,,,
40.12460/SG,"DISTRIBUCIONES J. L. SANZ, S. L.",Segovia/VALVERDE DEL MAJANO,CS,,,
40.12480/BU,"FRIGORIFICOS GESFRIO, S. L.",Burgos/BURGOS,CS,,,
40.12575/AV,"DISTRIBUCIONES ABAD 2019, S.L.",Ávila/BRIEVA-VICOLOZANO,"CS, RW",,,
40.12625/P,"REFRIGERADOS ANDRES Y RAMOS, S.L.",Palencia/PALENCIA,CS,,,
40.12753/VA,HECTOR DAVID ARRIBAS CALDERON,Valladolid/CISTERNIGA,CS,,,
40.12841/P,"ELMAR FROZEN FOOD, S.L.U.",Palencia/PALENCIA,CS,,,
40.12864/BU,"CAMPOFRIO FOOD GROUP, S.A.U.",Burgos/VILLAFRIA,CS,,,
40.12873/SA,"DIMEVA, S. L.",Salamanca/VILLARES DE LA REINA,CS,,,
40.12876/SA,UNION DETALLISTAS ESPAÑOLES SOCIEDAD COOPERATIVA UNIDE,Salamanca/SALAMANCA,"CS, WM",,,
40.12916/VA,EUXIQUIO MULERO GARCIA,Valladolid/VALLADOLID,CS,,,
40.12978/P,"EXLUAL, S.L.",Palencia/HERRERA DE PISUERGA,CS,,,
40.12997/LE,"RODRIGUEZ ALEGRE, S. L.",León/BAÑEZA (LA),CS,,,
40.13044/SG,REPRESENTACIONES RINCON S.L.,Segovia/HONTORIA,CS,,,
40.13046/LE,"CONGELADOS GUTIERREZ SERRANO, S.L.",León/TROBAJO DEL CAMINO,CS,,,
40.13125/VA,"GENERAL MARKETS FOOD IBERICA, S.A.U.",Valladolid/VALLADOLID,CS,,,
40.13236/SA,"CONGELADOS SALUDA, S. L.",Salamanca/CIUDAD RODRIGO,CS,,,
40.13238/SA,"HELADOS LA POLAR, S. L.",Salamanca/POLIGONO INDUSTRIAL,CS,,,
40.13348/AV,"PLACOR 2006, S. L.",Ávila/AVILA,CS,,,
40.13425/BU,RICARDO SAIZ GONZALEZ,Burgos/VILLALBILLA DE BURGOS,CS,,,
40.13491/BU,"CONGELADOS ROMIVA, S.L.",Burgos/MIRANDA DE EBRO,CS,,,
40.13503/LE,"ELMAR FROZEN FOOD, S.L.U.",León/PONFERRADA,CS,,,
40.13570/BU,"SELECCIONES ALEJANDRO CARRILLO, S. L.",Burgos/BURGOS,CS,,,
40.13594/SA,"DISTRIBUCIONES COMERCIALES OLEGARIO ALONSO, S. L.",Salamanca/VILLARES DE LA REINA,CS,,,
40.13607/VA,EXCLUSIVAS CASTELLANO LEONESAS DE ALIMENTACION S.L.,Valladolid/VALLADOLID,CS,,,
40.13634/SA,"CANELA FROZEN, S.L.",Salamanca/SALAMANCA,CS,,,
40.13820/SA,"GRUPO EL ARBOL DISTRIBUCION Y SUPERMERCADOS, S. A.",Salamanca/PEÑARANDA DE BRACAMONTE,CS,,,
40.13892/SA,LOFRISA S.L.L.,Salamanca/VILLARES DE LA REINA,CS,,,
40.13949/LE,"EL CUMBRAL 1, S. A.",León/ONZONILLA,CS,,,
40.14132/BU,"DISTRIBUCIONES LASANBUR, S.L.",Burgos/BURGOS,CS,,,
40.14164/VA,"CONGELADOS FRIOJESA, S. L.",Valladolid/VALLADOLID,CS,,,
40.14282/SG,COMERCIAL SEGOFOOD S.L.,Segovia/HONTORIA,CS,,,
40.14383/VA,"ELMAR FROZEN FOOD, S.L.U.",Valladolid/VALLADOLID,CS,,,
40.14389/VA,"HERMANOS OBLANCA, S. L.",Valladolid/CISTERNIGA,CS,,,
40.14451/BU,"EXCLUSIVAS REYCAS, S. L.",Burgos/CASTAÑARES,CS,,,
40.14452/BU,"BURVENDING, S. L.",Burgos/BURGOS,CS,,,
40.14565/ZA,"IGNACIO DE LAS CUEVAS, S.A.",Zamora/ZAMORA,CS,,,
40.14568/SA,"COMERCIAL LAGO LUCAS, S. L.",Salamanca/VILLARES DE LA REINA,CS,,,
10.14824/SA,"GARCIGRANDE DE BELLOTA, S. L.",Salamanca/GUIJUELO,RW,,MP,
10.14852/SA,JAMONES Y EMBUTIDOS SALGADO SL,Salamanca/ROBLIZA DE COJOS,PP,,MP,
10.14889/SG,"JAMONES SEGOVIA, S. A.",Segovia/CARBONERO EL MAYOR,"CS, PP",,MP,
10.14890/SG,"RODRIGUEZ SACRISTAN, S. L.",Segovia/CUELLAR,CS,,,
40.14689/LE,"COMERCIAL ALVARID, S. L.",León/CAMPONARAYA,"CS, RW",,,
40.14693/LE,MERCALEON S.A.,León/LEON,WM,,,
10.14899/SA,C. B. CARNICAS SIERRA DE TONDA C.B.,Salamanca/PUEBLA DE SAN MEDEL,"CP, PP",,MP,
10.14903/VA,"LA DESPENSA CASTELLANA, S.L.",Valladolid/VALLADOLID,"CP, MM, MP, PP",,MP,
10.14913/SG,"JAMONES Y EMBUTIDOS SANCHO, S. L.",Segovia/CARBONERO EL MAYOR,PP,,MP,
10.14914/LE,"EMBUTIDOS JONAS, S. L.",León/VILLAMUÑIO,PP,,MP,
40.14701/VA,HIJOS DE EUGENIO DEL CAÑO S. A.,Valladolid/VALLADOLID,CS,,,
12.10732/LE,"DE LO NUESTRO ARTESANO, S. L.",León/CARRACEDELO,"RW, PP",,,
15.03907/P,"QUESOS MATILLA, S. L.",Palencia/LANTADILLA,PP,,,
15.03916/VA,"QUESOS HERNANDEZ GARCIA, S. L.",Valladolid/VILLALBA DE LOS ALCORES,PP,,,
10.14944/SA,"CARNICAS GREGORIO RODRIGUEZ, S. L.",Salamanca/LEDRADA,PP,,MP,
10.14954/ZA,C. B. EMBUTIDOS SANCHEZ MARBAN,Zamora/TORO,"CP, PP",,MP,
10.14955/SO,"HERMANOS MARIN BOROBIO, S. L.",Soria/ALMENAR DE SORIA,"MM, MP, PP",,MP,
15.03950/P,"AGRIPEBA, S.L.",Palencia/FROMISTA,PP,,,
40.14797/BU,"GENERAL MARKETS FOOD IBERICA, S.A.U.",Burgos/BURGOS,CS,,,
40.14799/ZA,"GRUPO EL ARBOL DISTRIBUCION Y SUPERMERCADOS, S. A.",Zamora/ZAMORA,CS,,,
40.14800/AV,TOMAS SANTOS JARA,Ávila/ARENAS DE SAN PEDRO,CS,,,
40.14857/SO,"COMERCIAL JAMONES ALONSO, S. L.",Soria/OLVEGA,CS,,,
10.15018/SA,"AURELIO CARRERO, S.L.",Salamanca/SALAMANCA,"CS, RW, WM, CP, MM, MP",,,
40.14908/VA,"DISTRIBUIDORA GENERAL ALAVESA, S. A.",Valladolid/VALLADOLID,CS,,,
12.10853/VA,"PESCARMAR, S. L.",Valladolid/VALLADOLID,"CS, RW",,,
15.03977/SO,PRODUCTOS DE CALIDAD CAÑADA REAL S.A.,Soria/SORIA,"PP, CC",,,
10.15029/VA,"CARNICAS VILLACELES, S.L.",Valladolid/VALLADOLID,"CS, CP",,,
15.03985/VA,"QUESERA NAPOLI, S. L.",Valladolid/OLMEDO,PP,,,
40.14929/BU,"COMERCIAL ARLANZA DE DISTRIBUCIONES,S.L.",Burgos/BURGOS,CS,,,
40.14965/BU,"GENERAL MARKETS FOOD IBERICA, S.A.U.",Burgos/BURGOS,CS,,,
40.14966/SA,"MONTEFER, S. L.",Salamanca/VILLARES DE LA REINA,CS,,,
40.14972/BU,"GRUPO ALIMENTARIO BURGALES, S. L.",Burgos/CASTAÑARES,CS,,,
12.10931/VA,"ALVAREDO CONGELADOS, S. L.",Valladolid/VALLADOLID,CS,,,
40.15023/ZA,"DISTRIBUCIONES FIDALGO VECINO, S. L.",Zamora/ZAMORA,"CS, RW",,,
15.04037/AV,ARTURO ARENILLAS ASIN,Ávila/CANDELEDA,PP,,,
14.02109/BU,Mª ANGELES IRAZABAL FERNANDEZ,Burgos/BELORADO,EPC,,,
10.15161/SG,ANGEL LUIS BURGOS CABRERO,Segovia/COBOS DE SEGOVIA,PP,,MP,
40.15190/SG,"SANCHEZ VAZQUEZ HNOS, S.A",Segovia/SEGOVIA,CS,,,
10.15221/P,JOSE MANUEL ODRIOZOLA QUINTANO,Palencia/SALDAÑA,SH,"P, B, C, O, S",,
40.15213/BU,"EUSKASOL, S.L.U.",Burgos/BURGOS,CS,,,
15.04077/LE,"LA MOLDERA REAL, S. L.",León/SANTIAGO MILLAS,PP,,,
10.15276/ZA,"CARNICAS JAVIER ESTEBAN, S. L.",Zamora/POBLADURA DEL VALLE,PP,,MP,
26.06444/AV,"GRUPO INDUSTRIAL PANCHO MEX, S. L.",Ávila/CANDELEDA,PP,,MP,
40.15269/VA,MARIA MONTSERRAT SAN JOSE CABEZAS,Valladolid/VALLADOLID,CS,,,
10.15312/VA,"CUAJOS CAPORAL, S. L.",Valladolid/CISTERNIGA,"RW, PP",,ST,
10.15321/SA,"MONTESIERRO DE SALAMANCA, S.L.",Salamanca/NAVALES,"CP, PP",,MP,
10.15344/SA,"INVERSIONES JOFER, S. L.",Salamanca/GUIJUELO,CP,,,
10.15361/AV,"AVES VAZQUEZ, S. L.",Ávila/AVILA,"CS, CP",,,
15.04126/P,"DISTRIBUCIONES QUESOS LATINOS, S.A.",Palencia/NESTAR,PP,,,
10.15362/SG,"GRUPO AMARO CORDEROS DE RIAZA, S. L.",Segovia/RIAZA,"CS, CP",,,
10.15371/SA,"SIERRA DE SANCHOTELLO, S. L.",Salamanca/SANCHOTELLO,PP,,MP,
12.11210/VA,PESCADOS AZUL MAR S.L.,Valladolid/VALLADOLID,CS,,,
10.15390/SG,"COMERCIAL PECUARIA SEGOVIANA, S. L.",Segovia/COCA,"CS, RW, PP",,MP,
40.15412/SG,"YULIYAN TODOROV, MARINOV",Segovia/LASTRILLA (LA),CS,,,
10.15393/SA,"IBERICOS DISBLANCA, S. L.",Salamanca/BEJAR,"CS, RW",,MP,
40.15427/BU,"QUALIANZA SERVICIOS INTEGRALES DE DISTRIBUCION, S.L.U.",Burgos/ARANDA DE DUERO,CS,,,
10.15398/SA,PABLO INGELMO SANCHEZ,Salamanca/GUIJUELO,RW,,MP,
40.15434/VA,"LA FLOR MEDINENSE, S. L.",Valladolid/MEDINA DEL CAMPO,CS,,,
10.15418/LE,"LA ALCANCIA, CRIA DE CERDOS POR ENCARGO, S. L.",León/VILLORIA DE ORBIGO,PP,,MP,
10.15422/SA,"CANPIPORK, S. L.",Salamanca/GUIJUELO,"CS, RW, CP, MM, MP, PP",,MP,
40.15463/VA,ENABOY CASTILLA S.L.,Valladolid/VALLADOLID,CS,,,
10.15442/SA,"PEDRO NIETO, S. L.",Salamanca/GUIJUELO,"CS, RW, PP",,MP,
10.15443/SO,JAVIER DE LA VILLA MARINA,Soria/SORIA,"CS, CP, MM, MP",,,
40.15493/P,ASOCIACION BANCO DE ALIMENTOS DE PALENCIA,Palencia/PALENCIA,CS,,,
12.11305/VA,PESCA PASAJES S.A.,Valladolid/VALLADOLID,CS,,,
15.04162/BU,SANTIAGO DELGADO ESTEBAN,Burgos/TORTOLES DE ESGUEVA,PP,,,
15.04168/P,"VALLE DE SAN JUAN PALENCIA, S. L.",Palencia/VILLARRABE,PP,,,
10.15481/VA,"INGA TXA, S.L.",Valladolid/VALLADOLID,CS,,,
40.15519/BU,GONZALO CALLEJA COBO DE GUZMAN,Burgos/BURGOS,CS,,,
10.15488/SG,FABRICA DE EMBUTIDOS LA PRUDENCIA S.A.,Segovia/VILLACASTIN,"MM, MP, PP",,MP,
12.11356/P,"VIVEROS MERIMAR, S. L.",Palencia/PALENCIA,"CS, WM",,,
40.15574/VA,"DISTRIBUCIONES DUERO, S. L.",Valladolid/ZARATAN,CS,,,
15.04199/P,"QUESO CASTILLO DE HORNILLOS, S,L.",Palencia/HORNILLOS DE CERRATO,PP,,,
10.15556/SA,"DISJUGA, S. L.U.",Salamanca/VILLARES DE LA REINA,"RW, CP, MM, MP",,,
10.15557/BU,"HERMANOS MASA, S. L.",Burgos/VILLALBILLA DE BURGOS,"CS, RW, CP",,MP,
10.15558/SA,"JAMONES CASCO, S. L.",Salamanca/GUIJUELO,PP,,MP,
10.15562/SG,"EMBUTIDOS HNOS SAN IGNACIO DE FRUTOS, S. L.",Segovia/BOCEGUILLAS,PP,,MP,
10.15579/SG,"YAH JAMONES, S. L.",Segovia/BERNUY DE PORREROS,PP,,MP,
10.15580/SA,ANA MARIA RAMOS GARCIA,Salamanca/CAMPILLO DE SALVATIERRA,CP,,,
40.15630/VA,"FORTEA HERNANDEZ, S. L.",Valladolid/MEDINA DEL CAMPO,CS,,,
40.15641/SA,"DISJUGA, S. L.",Salamanca/VILLARES DE LA REINA,CS,,,
10.15606/SA,CANDIDA GUERRERO JIMENEZ,Salamanca/CESPEDOSA DE TORMES,"CP, PP",,MP,
10.15676/BU,"CAMPOFRIO FOOD GROUP, S.A.",Burgos/BURGOS,PP,,MP,
10.15698/SA,"JAMONES Y EMBUTIDOS ENTRESIERRAS, S. L.",Salamanca/CAMPILLO DE SALVATIERRA,PP,,MP,
15.04256/SA,JOSE MANUEL BARTOL GOMEZ,Salamanca/HINOJOSA DE DUERO,PP,,,
10.15743/SA,"JAMONES CASQUERO, S. L.",Salamanca/GUIJUELO,PP,,MP,
