Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
26.013845/SE,FREIDURIA CHIPI S.L.,Sevilla/ARAHAL,PP,,MP,
12.020747/SE,ROMAPESCA LAS CABEZAS DIAN S.L.,Sevilla/CABEZAS DE SAN JUAN (LAS),"CS, RW, PP",,,
40.042725/SE,MONTES BARRIO ANDRES,Sevilla/SEVILLA,CS,,,
12.020745/MA,PESQUEMAR S.L.,Málaga/ANTEQUERA,"CS, PP, FFP",,,
40.042726/CO,"ESTRELLA SIRIO, S.L.",Córdoba/CORDOBA,CS,,,
40.042939/CA,"NEKO SHIP SUPPLY, S.L.U.",Cádiz/BARRIOS (LOS),CS,,,
40.042944/CA,S.COOP.ANDALUZA NTRA.SRA. DE LOS REMEDIOS PICASAT,Cádiz/OLVERA,CS,,,
12.020763/CA,PESCADOS RIOBO S.L.,Cádiz/CADIZ,"PP, FFP",,,
12.020764/CA,SANTOS HIDALGO JOSE MANUEL,Cádiz/PUERTO DE SANTA MARIA (EL),"RW, PP, FFP",,,
10.024598/CA,AGROALIMENTARIA EL BUCARITO S.L.,Cádiz/ROTA,RW,,MP,
40.043009/GR,MERCADONA S.A.,Granada/GUADIX,CS,,,
40.043003/SE,ALIMENTOS DEL ALJARAFE S.L.,Sevilla/SANLUCAR LA MAYOR,RW,,,
10.024604/MA,ROMERO QUIROS MIGUEL ANGEL,Málaga/FUENTE DE PIEDRA,"MM, MP, PP",,"BL, MP",
15.007689/SE,MORA REYES JOSE MARIA,Sevilla/MARTIN DE LA JARA,PP,,,
12.020776/GR,SUPERMERCADOS DANI S.L.,Granada/ARMILLA,PP,,,
40.043125/J,C.B. ANGELA Y PEDRO MONTESINOS MARTINEZ,Jaén/CAZORLA,CS,,,
26.013911/CO,CARNES Y FABRICA DE EMBUTIDOS MONTORO S.L.,Córdoba/MONTORO,PP,,MP,
40.043126/SE,MAKRO AUTOSERVICIO MAYORISTA S.A.,Sevilla/ALCALA DE GUADAIRA,"CS, RW",,,
12.020777/CO,MOLINA DEL RIO FRANCISCO JAVIER,Córdoba/RAMBLA (LA),PP,,SN,
14.002934/CA,JIMENEZ DEL CUVILLO JAIME,Cádiz/PUERTO DE SANTA MARIA (EL),CS,,,
40.043304/J,GARCIA MARCOS ANTONIO,Jaén/VILLACARRILLO,CS,,,
26.013957/CO,GRUPO EMPRESARIAL SOSTENIBLE S.A.,Córdoba/ALCOLEA,PP,,MP,
10.024634/MA,GENERAL MARKETS FOOD IBERICA S.A.U,Málaga/MIJAS,"CS, CP, MM, MP",,,
40.043399/MA,GENERAL MARKETS FOOD IBERICA S.A.U.,Málaga/MIJAS,CS,,,
26.013961/SE,VAZQUEZ RAMIREZ ISABEL MARIA,Sevilla/MONTELLANO,PP,,MP,
12.020802/SE,PESK2 2008 S.L.,Sevilla/DOS HERMANAS,"CS, RW, PP",,,
12.020817/AL,CONSERVAS LA RECETA S.L.,Almería/VIATOR,PP,,,
40.043683/CA,IBEROLVERA S.L.,Cádiz/OLVERA,CS,,,
26.013997/CO,VIRTUS JULIA S.L.,Córdoba/CASTRO DEL RIO,PP,,,
10.024662/MA,INDUSTRIAS CARNICAS BENITEZ 1985 S.L.,Málaga/ESTEPONA,"CS, CP",,,
12.020824/H,MARTINEZ CAMPOS ANTONIA PURA,Huelva/ISLA CRISTINA,"RW, PP, DC",,,
40.043705/MA,AQUAMAR GOLD S.L.,Málaga/MALAGA,CS,,,
12.020825/H,FRESCOS DE ISLA CRISTINA 2012 S.L.,Huelva/ISLA CRISTINA,"CS, RW, PP, DC, FFP",,,
40.043800/AL,HISPAOLIVE S.L.,Almería/ROQUETAS DE MAR,RW,,,
15.007718/AL,S.A.T. CAPRINOVA,Almería/LUBRIN,CC,,,
12.020831/AL,PESCADOS VALENTIN S.L.,Almería/ALMERIA,RW,,,
40.043749/AL,EXCLUSIVAS J.A. FERNANDEZ S.L.,Almería/EJIDO (EL),CS,,,
12.020832/AL,PESCADOS AMADEO S.L.,Almería/ALMERIA,RW,,,
40.043769/SE,LACTEOS LA NORIA S.L.,Sevilla/CASTILLEJA DEL CAMPO,CS,,,
40.043770/SE,HAPPY FOODS S.C.,Sevilla/SEVILLA,RW,,,
40.043771/SE,ZAMORA GUTIERREZ FRANCISCO,Sevilla/OSUNA,CS,,,
40.043766/SE,DISQUEVA S.L.,Sevilla/SEVILLA,CS,,,
12.020836/CA,BARDOPESCA S.L.,Cádiz/BARBATE,RW,,,
12.020837/CA,HERMANOS GARRIDO MARTINEZ BARBATE S.L.,Cádiz/BARBATE,RW,,,
12.020840/CA,PETACA CHICO S.L.,Cádiz/BARBATE,RW,,,
40.043824/MA,AGROPECUARIA SANTIAGO Y QUERINO S.L.,Málaga/CAMPILLOS,CS,,,
15.007722/MA,JAMONES Y EMBUTIDOS MELGAR S.L.,Málaga/ARRIATE,PP,,,
10.024664/SE,MARIN SANCHEZ-NORIEGA RICARDO,Sevilla/UTRERA,"CP, MM, MP, PP",,MP,
40.043819/MA,BARRAMAR MALAGA S.L.,Málaga/MALAGA,CS,,,
26.014020/SE,AGROALIMENTARIA LOS LUGARES S.L.,Sevilla/MARINALEDA,PP,,MP,
40.043868/GR,CARNICERIA LUIS JAVIER S.L.,Granada/GOJAR,CS,,,
10.024685/AL,ECOFILABRES S.L.,Almería/VIATOR,,,,
40.044112/CA,DISQUEVA S.L.,Cádiz/JEREZ DE LA FRONTERA,CS,,,
10.024684/MA,MIX GRILL HOUSE S.L.,Málaga/MALAGA,"CS, MM, MP, PP",,MP,
40.044126/SE,SUCESORES DE EVARISTO RAMOS S.L.,Sevilla/SEVILLA,CS,,,
12.020858/SE,PINTO RUIZ SOLEDAD,Sevilla/LORA DEL RIO,"CS, RW, PP",,,
40.044115/H,CARO RUIZ S.A.,Huelva/PALMA DEL CONDADO (LA),CS,,,
12.020864/SE,MARISCOS CABALLERO S.L.,Sevilla/SEVILLA,"CS, RW, PP",,,
10.024688/AL,PEREZ UJALDON JOSE MARIA,Almería/SERON,PP,,MP,
12.020891/CA,ASENCIO MARQUEZ MANUEL,Cádiz/PUERTO DE SANTA MARIA (EL),FFP,,,
40.044442/CA,SUPER CARMELA S.L.,Cádiz/ARCOS DE LA FRONTERA,CS,,,
10.024714/H,PESCADOS Y MARISCOS MAKROSUR S.L.U.,Huelva/LEPE,CS,,,
12.020896/CA,SORIANO VALIENTE JOSE VICENTE,Cádiz/PUERTO DE SANTA MARIA (EL),WM,,,
12.020897/CA,PESCADOS IKAMAR S.L.,Cádiz/SANLUCAR DE BARRAMEDA,"CS, RW, DC",,,
40.044450/CO,PLAZUELO MOHEDANO ANTONIO,Córdoba/POSADAS,CS,,,
14.002949/GR,LUZON TORRES JULIO,Granada/COGOLLOS DE LA VEGA,EPC,,,
12.020898/H,CEAMAR ISLA S.L.,Huelva/ISLA CRISTINA,"PP, FFP",,,
40.044509/J,CHICA MESA JUAN,Jaén/TORREDELCAMPO,CS,,,
26.014106/CO,AUTOSERVICIO LA MATALLANA S.L.,Córdoba/PUENTE GENIL,PP,,MP,
12.020893/CA,GARPESCA S.C.,Cádiz/PUERTO DE SANTA MARIA (EL),"RW, PP, FFP",,,
40.044627/CO,DISALFRIO CENTROS LOGISTICOS S.L.,Córdoba/CORDOBA,CS,,,
40.044630/CO,EXCLUSIVAS POZO S.L.,Córdoba/ALMEDINILLA,CS,,,
40.044631/CO,ARM LOGISTICA SICE S.L.U.,Córdoba/CORDOBA,CS,,,
10.024733/MA,SUBBETICA DE JAMONES S.L.,Málaga/MALAGA,RW,,MP,
15.007745/CA,"ROSADO PEREZ, ANA ISABEL",Cádiz/SAN JOSE DEL VALLE,PP,,,
14.002956/CA,RIGOTE MORCILLO ANA BELEN,Cádiz/FACINAS,EPC,,,
14.002957/CA,CAMACHO CARRILLO JESUS MANUEL,Cádiz/JEREZ DE LA FRONTERA,CS,,,
15.007746/MA,QUESOS EL PORTICATERO S.L.U.,Málaga/YUNQUERA,PP,,,
26.014135/SE,DOMENIA SOLA RESTAURACION S.L.,Sevilla/SEVILLA,PP,,MP,
40.044741/MA,SUBBETICA DE JAMONES S.L.,Málaga/MALAGA,CS,,,
12.020923/SE,MOLINA JIMENEZ MANUEL,Sevilla/ECIJA,"RW, PP",,SN,
14.002961/J,SOTO SANCHEZ-COLLADO JUAN CARLOS,Jaén/LINARES,EPC,,,
10.024751/MA,CARNICAS DISCARPE S.L.,Málaga/MALAGA,CS,,,
12.020925/MA,ZARAGOZA GOMEZ JUAN CARLOS,Málaga/FUENGIROLA,PP,,,
40.044940/MA,EL GATO EN LA HORNILLA S.L.,Málaga/MALAGA,CS,,,
10.024757/H,HIRALDO REGALADO JOSE MIGUEL,Huelva/ARACENA,RW,,MP,
12.020951/CA,GARPESCA S.C.,Cádiz/PUERTO DE SANTA MARIA (EL),CS,,,
12.020952/CA,ORGANIZACION DE PRODUCTORES PESQUEROS ARTESANALES Y DE LITORAL DEL GOLFO DE CADIZ,Cádiz/CADIZ,RW,,,
26.014216/CA,ASOCIACION DE MUJERES ZAHARILLA,Cádiz/ZAHARA,PP,,MP,
40.045154/SE,RHENUS LOGISTICS S.A.U.,Sevilla/SEVILLA,CS,,,
10.024775/MA,IBERIAN MEAT COMPANY S.L.,Málaga/BENAOJAN,"CS, CP",,,
10.024776/AL,TORREGROSA ACOSTA ROSARIO,Almería/PURCHENA,"MM, MP, PP",,MP,
28.002544/SE,HELADOS LA ABUELA S.L.,Sevilla/SEVILLA,PP,,,
40.045190/CO,MEDITERRANEA DE CATERING S.L.,Córdoba/CORDOBA,CS,,,
40.045216/MA,SERUNION S.A.,Málaga/VELEZ-MALAGA,CS,,,
40.045261/GR,SUMINISTROS HOSTELEROS DE RIOFRIO S.L.,Granada/LOJA,CS,,,
26.014235/GR,CARNICAS GENIL & OLÉ S.L.,Granada/HUETOR TAJAR,PP,,MP,
26.014244/SE,GOMEZ DE LA BARRERA MARCOS,Sevilla/RINCONADA (LA),PP,,MP,
15.007761/J,CORTIJO CARBONERILLOS S.L.,Jaén/VALDEPEÑAS DE JAEN,PP,,,
40.045350/SE,VARIADOS MAR S.L.,Sevilla/BRENES,CS,,,
40.045361/SE,SANTA CLARA ALIMENTACION S.L.,Sevilla/ALCALA DE GUADAIRA,CS,,,
12.020983/H,LAGUNAPEIXE S.L.,Huelva/HUELVA,"CS, DC",,,
26.014279/CA,HORTA PEREZ ANA MARIA,Cádiz/PUERTO DE SANTA MARIA (EL),PP,,MP,
40.045535/SE,CONGELADOS LA RED 2000 S.L.,Sevilla/ALCALA DE GUADAIRA,CS,,,
14.002973/GR,AVIGUARDAL S.L.,Granada/BENAMAUREL,EPC,,,
10.024813/CO,PALOMO BERRAL JOSE GREGORIO,Córdoba/PUENTE GENIL,"MM, MP, PP",,MP,
10.024814/CO,JAMONES HIGUERA MEDINA SCP,Córdoba/VILLANUEVA DE CORDOBA,CS,,,
10.024817/MA,IBERIKISIMO S.L.,Málaga/MALAGA,"MM, MP, PP",,MP,
40.045803/MA,CHAHIMA HALIMA,Málaga/MALAGA,CS,,,
40.045804/AL,CONCHILLO CASTILLO S.L.,Almería/VELEZ-RUBIO,CS,,,
40.045806/SE,BLACK LABEL GOURMET S.L.U.,Sevilla/BOLLULLOS DE LA MITACION,RW,,,
40.045807/SE,CARNES Y PESCADOS HERMANOS ROSSO S.L.,Sevilla/SEVILLA,CS,,,
40.045808/SE,DIMARTIA S.L.,Sevilla/MARCHENA,"CS, RW",,,
10.024838/GR,LARENDIJA S.L.L.,Granada/PUEBLA DE DON FADRIQUE,PP,,MP,
40.045918/AL,COMERCIAL SOTO S.L.,Almería/ALBOX,RW,,,
40.045919/AL,ELPOZO ALIMENTACION S.A.,Almería/HUERCAL DE ALMERIA,CS,,,
10.024845/SE,EDMAN PREMIUM MEAT S L U,Sevilla/SEVILLA,RW,,MP,
10.024846/SE,OSTREA SUR S.L.,Sevilla/SEVILLA,"CS, CP, PP",,MP,
10.024863/H,GONZALEZ LARGO AURELIO,Huelva/HINOJALES,PP,,MP,
40.046144/CO,SANTOS MORENO MIGUEL ANGEL,Córdoba/PUENTE GENIL,CS,,,
12.021064/MA,LA BLANCA PALOMA DE JIMENEZ MARFIL S.L.,Málaga/VELEZ-MALAGA,PP,,,
40.046256/MA,VENSY ESPAÑA S.A.,Málaga/MALAGA,CS,,,
12.021071/SE,GONZALEZ COTAN RAFAEL FERNANDO,Sevilla/SEVILLA,PP,,,
12.021072/SE,SOCICARACOL S.L.,Sevilla/SEVILLA,CS,,,
12.021073/MA,CONGELADOS LOPEMAR S.L.,Málaga/MALAGA,CS,,,
40.046319/MA,AHUMADOS UBAGO S.L.,Málaga/MALAGA,CS,,,
10.024885/AL,CORTES CORTES ANTONIA,Almería/LAUJAR DE ANDARAX,PP,,MP,
15.007782/MA,COMERCIAL PLAZA FILM S.L.,Málaga/COIN,PP,,,
40.046436/AL,COMERCIAL BELZUNCES ROJAS S.A.,Almería/HUERCAL-OVERA,CS,,,
10.024892/AL,HAUSSMAN CONSULTORIA S.L.,Almería/HUERCAL DE ALMERIA,"CS, CP, MM, MP",,,
10.024901/SE,FABRICA MATADERO Y DESPIECE S.A.,Sevilla/SEVILLA,CS,,,
12.021107/CA,CULTIVOS PISCICOLAS DE BARBATE S.L.,Cádiz/BARBATE,FFP,,,
40.046618/AL,GRANJA GARCIA S.R.L.,Almería/HUERCAL DE ALMERIA,"CS, RW",,,
10.024902/CA,CHACINAS Y EMBUTIDOS EL BOSQUE S.L.,Cádiz/BOSQUE (EL),PP,,"BL, MP, ST",
40.046600/MA,HITS FOOD S.L.,Málaga/CHURRIANA,CS,,,
40.046615/J,FRUTAS Y PESCADOS MORENO S.L.,Jaén/BAILEN,CS,,,
40.046607/MA,FRESYCO S.L.,Málaga/MALAGA,CS,,,
14.003006/H,TINOCO CORDERO JUAN ANTONIO,Huelva/VILLABLANCA,EPC,,,
14.003007/GR,HERNANDEZ JIMENEZ JOSE LUIS,Granada/ATARFE,EPC,,,
10.024933/CA,TRUJILLO GUIROLA RAFAEL,Cádiz/ZAHARA DE LOS ATUNES,CS,,,
40.046823/J,MANJAR SIBARIT S.L.,Jaén/TORREDONJIMENO,CS,,,
14.003012/SE,HUEVOS PROAVI S.L.U.,Sevilla/VISO DEL ALCOR (EL),CS,,,
26.014526/CO,MOLINA Y PAQUI S.L.,Córdoba/NUEVA CARTEYA,PP,,MP,
15.007791/SE,APOSTELS HISPANO S.L.,Sevilla/PEDRERA,PP,,,
14.003015/SE,RUIZ FERNANDEZ FERNANDO,Sevilla/LORA DEL RIO,EPC,,,
40.047180/CO,C.B. CARNICAS IBERSUR,Córdoba/VILLANUEVA DEL DUQUE,CS,,,
40.047200/SE,DISAYT SUR S.L.,Sevilla/CARMONA,CS,,,
14.003016/SE,AVICOLA RON S.L.U.,Sevilla/VISO DEL ALCOR (EL),CS,,,
26.014583/MA,SERVICIOS DE COCINA PARA LA INTEGRACION LABORAL S.L.,Málaga/MALAGA,PP,,MP,
26.014584/CO,FRANCISCO MORALES E HIJOS S.L.,Córdoba/CORDOBA,PP,,MP,
10.024998/GR,ALPUJARRA NORTE S.L.,Granada/GUADIX,PP,,MP,
40.047590/CA,DISTRIBUCIONES MANUEL Y ANTONIO ABAD S.L.,Cádiz/PRADO DEL REY,CS,,,
15.007808/CA,ALCARAZ MORILLO MATEO,Cádiz/TARIFA,PP,,,
10.025015/SE,VALDEBENITO S.C.,Sevilla/CONSTANTINA,RW,,MP,
40.047695/SE,DISTRIBUCIONES CAMPOS CERRADA S.L.,Sevilla/PALACIOS Y VILLAFRANCA (LOS),CS,,,
10.025016/GR,ALQUERIA HALAL S.L.,Granada/PUEBLA DE DON FADRIQUE,"MM, MP, PP",,MP,
15.007814/GR,ESPINOSA LOPEZ GREGORIO,Granada/HUESCAR,PP,,,
40.047734/GR,"REYES LOPEZ, MANUEL",Granada/BAZA,CS,,,
40.047917/AL,SERVICIO DE PLATAFORMA COMERCIAL SIGLO XXI S.L.,Almería/HUERCAL DE ALMERIA,CS,,,
10.025045/H,MIGUEL Y MARIA S.L.,Huelva/REPILADO (EL),PP,,MP,
10.025047/CO,CARNICERIA-SALCHICHERIA ALVAREZ MARTINEZ S.L.,Córdoba/CAÑADA DEL RABADAN,"CP, MM, MP, PP",,"BL, MP",
40.048092/SE,"PRECIOS ANTICRISIS, S.L.",Sevilla/MAIRENA DEL ALCOR,RW,,,
10.025055/CO,ISOMARKET IBERIAN S.L.,Córdoba/CORDOBA,"CS, RW, MM, MP",,,
12.021324/CA,ORTIZ CORDERO JOSE ANTONIO,Cádiz/CADIZ,"CS, RW, PP",,,
26.014728/SE,MOLINA JIMENEZ MANUEL,Sevilla/ECIJA,PP,,,
40.048288/CO,CUESTA MARTINEZ RAFAEL MANUEL,Córdoba/CORDOBA,CS,,,
10.025068/GR,IBERCARNICAS DEL SUR S.L.L.,Granada/ALBOLOTE,"CS, CP, MM, MP",,,
40.048399/MA,P. MORALES Y GODOY S.L.,Málaga/MALAGA,CS,,,
40.048398/MA,COALIMENT ANDALUCIA S.L.,Málaga/MIJAS,CS,,,
12.021354/CA,COMERCIAL ANGULAS DE TREBUJENA S.L.,Cádiz/PUERTO DE SANTA MARIA (EL),"RW, PP, FFP",,,
40.048481/CA,LABUTICALE S.L.,Cádiz/JEREZ DE LA FRONTERA,CS,,,
40.048518/CO,S.COOP.ANDALUZA ALIMENTARIA CARNICOR,Córdoba/CORDOBA,CS,,,
40.048539/GR,RURAL TASTE S.L.,Granada/LOJA,CS,,,
12.021368/SE,AGROALIMENTARIA LOS LUGARES S.L.,Sevilla/MARINALEDA,PP,,,
40.048630/SE,REY PAQUE MARCOS,Sevilla/MARCHENA,RW,,,
14.003044/CO,MNATSAKAN HAKOBYAN,Córdoba/PUENTE GENIL,EPC,,,
10.025100/MA,CAMPOPUEBLO S.L.,Málaga/COIN,"CP, MM, MP",,,
10.025101/CA,BORREGO BEATO JOSE MANUEL,Cádiz/JEREZ DE LA FRONTERA,"MM, MP, PP",,MP,
14.003045/MA,VILLALOBOS GARCIA JUAN PEDRO,Málaga/ALOZAINA,EPC,,,
40.048682/CO,DISANRO S.L.,Córdoba/CORDOBA,"CS, RW",,,
40.048702/J,RODRIGUEZ RUIZ PEDRO,Jaén/JODAR,CS,,,
14.003047/GR,ARCHILLA FERNANDEZ MERCEDES,Granada/COGOLLOS DE LA VEGA,EPC,,,
40.048718/MA,CEREZO RUIZ ILLANES SUAREZ CLEVERO S.L.,Málaga/MALAGA,"CS, RW",,,
40.048723/SE,SALAZONES JIMENEZ DELGADO S.L.,Sevilla/SEVILLA,CS,,,
40.048751/SE,CARNICAS LOS TORIBIOS S.L.,Sevilla/CORRALES (LOS),CS,,,
40.048833/CO,CALENT COCINA S.L.,Córdoba/CORDOBA,CS,,,
12.021385/CO,JOSE MARTINEZ SEGORBE S.L.,Córdoba/CORDOBA,"CS, WM",,,
12.021386/CO,PESCADOS ROSALES S.L.,Córdoba/CORDOBA,"CS, WM",,,
12.021388/CO,PESCADOS Y MARISCOS SANTO REINO S.L.U.,Córdoba/CORDOBA,"CS, WM",,,
12.021389/CO,JIMBACA S.L.,Córdoba/CORDOBA,"CS, WM",,,
12.021390/CO,PESCADOS MONTALBAN S.L.,Córdoba/CORDOBA,"CS, WM",,,
12.021391/CO,HERMANOS NIETO GUZMAN S.L.,Córdoba/CORDOBA,"CS, WM",,,
12.021392/CO,PESCADOS CORDOBA S.L..,Córdoba/CORDOBA,"CS, WM",,,
12.021393/CO,COMERCIAL HERMANOS AGUILAR S.L.,Córdoba/CORDOBA,"CS, WM",,,
12.021394/CO,PESCADOS JAYMA S.L.,Córdoba/CORDOBA,"CS, WM",,,
12.021399/MA,PESCADOS JUANFRAN S.L.,Málaga/COIN,PP,,,
10.025122/MA,CARNES DE MALAGA SUR S.L.,Málaga/MALAGA,"CP, MM, MP",,,
40.048891/MA,CARNES DE MALAGA SUR S.L.,Málaga/MALAGA,CS,,,
40.048947/SE,FLORINDO RODRIGUEZ ELENA,Sevilla/MAIRENA DEL ALCOR,CS,,,
40.049005/J,CONGELADOS DEL MAR EL CARMEN S.L.,Jaén/VILLACARRILLO,CS,,,
12.021407/CO,PESCADOS ISLA VERDE PLUS S.L.,Córdoba/CORDOBA,"CS, WM",,,
12.021406/CO,AGRICOLA LUQUE RIVILLA S.L.,Córdoba/SANTAELLA,CS,,,
12.021405/SE,EMFACAR S.L.,Sevilla/ISLA MAYOR,"CS, PP, FFP",,,
40.049045/AL,MULTIUSOS DRINSA S.L.,Almería/VICAR,CS,,,
14.003052/GR,LOS ECOS DEL GUADIANA S.L.,Granada/CUEVAS DEL CAMPO,EPC,,,
10.025144/H,EL CHAPARRAL DE JABUGO S.L.,Huelva/CORTEGANA,PP,,MP,
12.021418/MA,JIMENEZ ALBERT MANUELA,Málaga/MALAGA,CS,,,
40.049230/SE,ATACHO S.L.,Sevilla/PILAS,CS,,,
40.049287/GR,ALMACENES CARMONA S.A.,Granada/GRANADA,CS,,,
15.007841/GR,GARCIA VICO Mª JOSEFA,Granada/GALERA,PP,,,
40.049257/SE,COSTCO WHOLESALE SPAIN S.L.U.,Sevilla/SEVILLA,"CS, RW",,,
40.049338/CA,NOBLEZA DE JABUGO S.L.,Cádiz/BORNOS,"CS, RW",,,
26.014904/CA,RODRIGUEZ BAIZAN Mª ANGELES,Cádiz/CADIZ,PP,,MP,
10.025155/H,CARNICERIA JUANMA E IBERICOS DE JABUGO S.L.,Huelva/HUELVA,"CS, MM, MP, PP",,MP,
15.007843/H,S.COOP.ANDALUZA PRODUCTORES DE LECHE DE ARROYOMOLINOS,Huelva/ARROYOMOLINOS DE LEON,CC,,,
15.007847/GR,ZENESUR IBERIA S.A.,Granada/GUADIX,PP,,,
40.049521/J,CANO ALCANTARA FELIX,Jaén/TORREDELCAMPO,CS,,,
12.021451/J,PESCADOS ROSALES S.L.,Jaén/JAEN,CS,,,
12.021458/CA,VEZAMAR 2011 S.L.,Cádiz/BARBATE,RW,,,
10.025179/GR,CARNES FRESCAS LA ESPERANZA S.L.U.,Granada/BAZA,CS,,,
40.049652/H,SPELIA S.L.,Huelva/HUELVA,CS,,,
12.021462/H,CONGELADOS BRISAMAR S.L.,Huelva/ISLA CRISTINA,"PP, FFP",,,
40.049653/H,ABDELHAFID BOUFELJAT,Huelva/SAN JUAN DEL PUERTO,CS,,,
15.007861/J,MOYA SERRANO MARIA DEL PILAR,Jaén/NOALEJO,PP,,,
40.049819/J,MOLINA MORENO MANUEL JESUS,Jaén/JAEN,CS,,,
40.049822/CO,LOFRICOR S.L.,Córdoba/CORDOBA,CS,,,
40.049863/H,ASOCIACION BANCO DE ALIMENTOS DE HUELVA,Huelva/HUELVA,CS,,,
10.025200/MA,VIMAXABROS S.L.,Málaga/VIÑUELA,"CP, MM, MP",,,
10.025203/SE,COSTCO WHOLESALE SPAIN S.L.U.,Sevilla/SEVILLA,"MM, MP, PP",,MP,
26.015023/SE,COSTCO WHOLESALE SPAIN S.L.U.,Sevilla/SEVILLA,PP,,,
26.015049/MA,GOYO S.L.,Málaga/MARBELLA,PP,,MP,
10.025213/CO,VALLE DE SABORES S.L.,Córdoba/POZOBLANCO,"RW, MM, MP",,MP,
26.015072/CO,JIMENEZ OT FRANCISCO VICENTE,Córdoba/GUADALCAZAR,PP,,,
10.025221/CO,C.B. HNOS. BENITO Y LUIS SANTIAGO VALCARCEL,Córdoba/VILLA DEL RIO,"CP, MM, MP, PP",,"BL, MP",
14.003072/J,GUILLEN GONZALEZ MANUEL JESUS,Jaén/GUARROMAN,EPC,,,
40.050122/H,IBERICOS VAZQUEZ S.L.,Huelva/ARACENA,CS,,,
10.025222/MA,CAPRI KEBAB S.L.,Málaga/MARBELLA,"CS, CP, MM, MP",,,
26.015074/SE,TU OTRA COCINA SPAIN S.L.,Sevilla/SALTERAS,PP,,MP,
12.021502/SE,LOPEZ CID MANUEL FELIPE,Sevilla/ALBAIDA DEL ALJARAFE,PP,,SN,
40.050199/CA,BANCO DE ALIMENTOS DEL CAMPO DE GIBRALTAR,Cádiz/ALGECIRAS,CS,,,
40.050204/MA,QUESUR S.A.,Málaga/MALAGA,CS,,,
14.003076/J,"GARRIDO ANGUITA, MOISES",Jaén/FRAILES,EPC,,,
12.021511/MA,LUJO DEL PALADAR S.C.,Málaga/VELEZ-MALAGA,"RW, PP",,,
15.007874/CA,POLEY COTO ROSARIO ANA,Cádiz/VILLALUENGA DEL ROSARIO,PP,,,
12.021523/CA,SABEBIEN ANDALUZ S.L.,Cádiz/CHIPIONA,"CS, PP, FFP",,,
40.050382/SE,CASH DISTRIBUIDORA LINANTON S.L.,Sevilla/AZNALCOLLAR,CS,,,
26.015124/SE,EXCLUSIVAS MAIRENA S.A.,Sevilla/MAIRENA DEL ALCOR,PP,,MP,
40.050409/GR,AIVAR SANCHEZ MARIA DEL CARMEN,Granada/ATARFE,CS,,,
15.007877/GR,GALVEZ LOPEZ JOSE ANTONIO,Granada/HUETOR DE SANTILLAN,PP,,,
12.021538/SE,NEGOISLA S.L.,Sevilla/ISLA MAYOR,"CS, PP, FFP",,,
26.015136/SE,NEGOISLA S.L.,Sevilla/ISLA MAYOR,PP,,,
40.050502/SE,GARCIA JIMENEZ INMACULADA,Sevilla/PALACIOS Y VILLAFRANCA (LOS),"CS, RW",,,
40.050580/SE,SID EUROSUR S.L.,Sevilla/ALCALA DE GUADAIRA,CS,,,
14.003082/SE,C.B. LAS VEGUILLAS,Sevilla/CAZALLA DE LA SIERRA,EPC,,,
10.025260/SE,BROTON DURAN ROSARIO,Sevilla/NAVAS DE LA CONCEPCION (LAS),PP,,MP,
26.015158/SE,ISLA TORTUGA GASTRONOMIA S.L.,Sevilla/GINES,PP,,MP,
40.050583/SE,SOCIEDAD ALIMENTARIA DE PEDRERA S.L.L.,Sevilla/PEDRERA,CS,,,
40.050607/SE,IBERJAGUS S.L.,Sevilla/ALCALA DE GUADAIRA,RW,,,
40.050609/SE,ENVASADOS LA LONCHA S.L.,Sevilla/ALCALA DE GUADAIRA,RW,,,
12.021551/AL,GARCIDEN S.L.,Almería/ALMERIA,CS,,,
40.050610/SE,SUPER JHM 88 S.L.,Sevilla/SEVILLA,CS,,,
12.021556/H,J.DANIEL PRIETO S.L.,Huelva/ISLA CRISTINA,"DC, FFP",,,
26.015180/CA,THE SUSHI OF SUR S.L.,Cádiz/CHICLANA DE LA FRONTERA,PP,,MP,
12.021583/H,CARRILLO VICTORIA S.L.,Huelva/ISLA CRISTINA,"CS, FFP",,,
14.003085/MA,NUEVO REINO S.L.,Málaga/MARBELLA,EPC,,,
10.025271/H,ALTO DE LAS PEÑUELAS S.L.,Huelva/HUELVA,"CS, PP",,MP,
40.050697/CA,FRIPOZO S.A.,Cádiz/JEREZ DE LA FRONTERA,CS,,,
12.021569/CA,BERNAL MARIN JOSE ANTONIO,Cádiz/SANLUCAR DE BARRAMEDA,"CS, PP, FFP",,,
40.050776/CA,ACUÑAPAREDES S.L.,Cádiz/ROTA,CS,,,
12.021584/SE,GARRIDO ORTIZ JONATHAN,Sevilla/BOLLULLOS DE LA MITACION,PP,,SN,
40.050778/H,LUIS-ANSELMO CHACON GARCIA S.L.,Huelva/CUMBRES MAYORES,CS,,,
14.003093/J,MONTIEL CEACERO DIONISIA,Jaén/LINARES,EPC,,,
40.050947/J,MARTINEZ MANJON JUAN CARLOS,Jaén/PUERTA DE SEGURA (LA),CS,,,
14.003094/J,EXPLOTACIONES ECOLOGICAS MOLOGA S.L.,Jaén/UBEDA,EPC,,,
10.025299/SE,EVENTOS CARMELITA S.L.,Sevilla/CARMONA,PP,,MP,
