"Nº RGSEAA (*)","Razón Social","Provincia/Localidad","Actividades","Especies (**)","Otros Detalles","TSE Feed Ban"
"10.02851/J","EMBUTIDOS CARCHELEJO S.L.U.","Jaén/CARCHELES","CS, CP, PP",,"MP",
"10.02876/SA","CHACINAS LOBEL, S.L.","Salamanca/CAMPILLO DE SALVATIERRA","CS, CP, PP",,"MP",
"10.02894/MA","CARNES Y GANADOS ANDALUCIA S.L.","Málaga/SIERRA DE YEGUAS","CS, MM, MP, PP",,"BL, MP",
"10.02895/SA","""COENYCO"" SOCIEDAD COOPERATIVA LIMITADA","Salamanca/PEÑARANDA DE BRACAMONTE","RW, PP",,"MP",
"10.02922/J","GRUPO CARNICO RENTERO S.L.","Jaén/LINARES","CS, CP, MM, MP, PP",,"MP",
"10.02930/NA","EMBUTIDOS SANCHO SL","Navarra/CABREDO","CS, PP",,"MP",
"10.02961/GR","SAN LEON S.L.","Granada/BENAMAUREL","RW, MM, MP, PP",,"MP",
"10.03004/J","HIJOS DE JULIO LUQUE S.L.","Jaén/FUENSANTA DE MARTOS","RW, CP, MM, MP, PP",,"MP",
"10.03008/P","GIRESA PALENCIA 87, S. A.","Palencia/PALENCIA","CS, SH, CP","P, B, C, O, S",,
"10.03028/M","PAULINO MARTIN S.A.","Madrid/MADRID","RW, PP",,"MP",
"10.03032/LO","EMBUTIDOS BUEYO S.L.","Rioja, La/ALBELDA DE IREGUA","CS, PP",,"MP",
"10.03035/SA","FRIGORIFICOS SALAMANCA, S. A.","Salamanca/DOÑINOS DE SALAMANCA","CS, SH, CP, MM, MP, PP","P","MP",
"10.03058/SA","JAMONES IBERICOS MARTIN MATAS, S. L.","Salamanca/GUIJUELO","RW, PP",,"MP",
"10.03061/NA","EMBUTIDOS HORTANCO, S.L.","Navarra/TAFALLA","RW, PP",,"MP, ST",
"10.03078/BU","JAMONES SANZ, S. L.","Burgos/BRIVIESCA","CS, RW, PP",,"MP",
"10.03083/M","JUMIGO S.L.","Madrid/NAVALCARNERO","RW, PP",,"MP",
"10.03085/SA","CARNICAS JOSELITO, S. A.","Salamanca/GUIJUELO","RW, PP",,"MP",
"10.03094/LO","EMBUTIDOS DANI SL","Rioja, La/BAÑOS DE RIO TOBIA","CS, PP",,"MP",
"10.03097/LU","LUALCO, S.L.","Lugo/LUGO","CS, RW, CP, MM, MP, PP",,"MP, ST",
"10.03128/M","CODORNICES MOSTOLES S.L.","Madrid/MOSTOLES","CS, MM, MP",,,
"10.03143/TO","INDUSTRIAS CÁRNICAS VEGAS ALTAS SL","Toledo/ALCAUDETE DE LA JARA","CS, CP, MM, MP, PP",,"MP",
"10.03160/J","C.B. PEREZ HINOJOSA-LARA FERNANDEZ","Jaén/FUENSANTA DE MARTOS","RW, MM, MP, PP",,"MP",
"10.03180/CC","ANGEL ORTIZ S.L.","Cáceres/MIAJADAS","CS, CP, MM, MP, PP",,"MP",
"10.03206/M","FRIBIN SOCIEDAD AGRARIA DE TRANSFORMACIÓN N 1269 R","Madrid/ALCOBENDAS","CS",,,
"10.03208/BA","HERACLIO S.A.","Badajoz/JEREZ DE LOS CABALLEROS","RW, PP",,"MP",
"10.03211/O","VIUDA DE INOCENCIO FERNANDEZ SA","Asturias/BERRON (EL)","RW",,"ST",
"10.03230/SS","AZCUE PRODUCTOS CARNICOS, S.L.","Gipuzkoa/ASTIGARRAGA","RW, PP",,"MP",
"10.03240/MU","EN JE, S.A.","Murcia/ALGEZARES","CS, CP",,,
"10.03252/S","RAUL CASTAÑEDA CRUZ","Cantabria/PIELAGOS","CS, MM, MP, PP",,"BL",
"10.03264/SA","NAZARIO E HIJOS, S. L.","Salamanca/GUIJUELO","CS, PP",,"ST",
"10.03291/PO","EMBUTIDOS LALINENSE, S.A.","Pontevedra/LALIN","CS, CP, MM, MP, PP",,"MP",
"10.03293/LU","TORRE DE NUÑEZ DE CONTURIZ, S.L.U","Lugo/LUGO","RW, MM, MP, PP",,"MP",
"10.03306/NA","JAMONES ROMERO, S.L.","Navarra/ANSOAIN/ANTSOAIN","RW",,"MP",
"10.03316/LE","FABRICA DE EMBUTIDOS EL PINAR, S. L.","León/VILLAOBISPO DE LAS REGUERAS","CS, RW, MM, MP, PP",,"MP",
"10.03328/SA","CARNICAS DE LA MANO, S. L. U.","Salamanca/SALAMANCA","CS, WM, CP, MM, MP, PP",,"MP",
"10.03341/LE","EMBUTIDOS RODRIGUEZ, S. L.","León/SOTO DE LA VEGA","CS, SH, CP, PP","P","MP","ABP"
"10.03345/AV","MARIA SANCHEZ FERRADAL","Ávila/COLILLA (LA)","RW, CP",,,
"10.03356/M","INDUSTRIAS CARNICAS VALLE S.A.","Madrid/LEGANES","CS, MM, MP, PP",,"MP",
"10.03357/NA","GALIPIENZO, S.L.","Navarra/CASCANTE","CS, SH, CP, MM, MP","L",,
"10.03364/CO","HIJOS DE MANUEL RUMBAO S.L.","Córdoba/CORDOBA","RW",,"ST",
"10.03377/MA","COMERCIAL CARNES DEL GUADALHORCE S.L.","Málaga/COIN","RW, CP, MM, MP, PP",,"MP",
"10.03400/MU","NAVARRO RUIZ, FRANCISCO","Murcia/ALQUERIAS","RW",,"MP",
"10.03413/SE","FRANCISCO CHISVERT S.L.","Sevilla/SEVILLA","CS",,,
"10.03422/SE","PRODUCTOS GUADAIRA S.L.","Sevilla/ALCALA DE GUADAIRA","CS, MM, MP, PP",,"MP",
"10.03429/LU","EMBUTIDOS MONTEFARO, S.L.","Lugo/CHANTADA","RW",,"MP",
"10.03457/TO","GRUPO SADA P.A., S.A.","Toledo/LOMINCHAR","CS, CP, MM, MP, MSM, PP",,"MP",
"10.03488/TO","HERMANOS MUÑOZ MUÑOZ, S.L.","Toledo/NAVA DE RICOMALILLO (LA)","CS, SH, CP","P, B, C, O",,
"10.03493/SS","PATXI ADURIZ, S.A.","Gipuzkoa/DONOSTIA/SAN SEBASTIAN","CS, CP",,,
"10.03514/PO","V.R. FABRICA DE EMBUTIDOS, SALAZONS E CURADOS, S.L.","Pontevedra/VIGO","CS, MM, MP, PP",,"MP",
"10.03518/MA","FABRICA MATADERO Y DESPIECE S.A.","Málaga/CAMPANILLAS","RW, MM, MP, PP",,"MP",
"10.03524/SA","UNION DE INDUSTRIALES DE LEDRADA, S. A.","Salamanca/LEDRADA","SH, CP","P",,"ABP"
"10.03527/M","AVICOLA MORALEJA S.A.","Madrid/MORALEJA DE ENMEDIO","CS, RW, SH, CP, MM, MP, MSM","A",,
"10.03528/C","SUMINISTROS MEDINA S.L.- MATADERO DE MONTELLOS","Coruña, A/BETANZOS","CS, SH, CP","B, S",,
"10.03543/O","LUCENDO ALONSO JOSE ANTONIO","Asturias/POLA SIERO (LA)","CS, CP",,,
"10.03558/MA","GESTION CARNICA ANDALUZA S.L.","Málaga/MALAGA","RW, CP, MM, MP",,,
"10.03574/AV","PIGLETS, S.L.","Ávila/BARCO DE AVILA (EL)","CS, SH, CP, MM, MP, PP","P","MP",
"10.03580/SA","CAYO RODRIGUEZ, S. L.","Salamanca/LEDRADA","CS, RW, PP",,"MP",
"10.03583/LO","MATADERO JOSE CALATAYUD E HIJOS, S.A.","Rioja, La/CALAHORRA","CS, SH, CP, MM, MP, PP","A","MP",
"10.03625/S","GESTION CARNICA DEL NORTE S.A.","Cantabria/GUARNIZO","CS, SH, CP","B, S",,
"10.03634/BA","JAMONES Y EMBUTIDOS MARTIN DE LA BARRERA S.L.","Badajoz/SALVATIERRA DE LOS BARROS","RW, PP",,"BL, MP",
"10.03651/LO","ALEJANDRO MIGUEL S.L.","Rioja, La/NALDA","CS, RW, CP, MM, MP, PP",,"MP",
"10.03671/M","R. PAJARES, S.A","Madrid/LEGANES","RW",,"MP",
"10.03710/GR","CATAVI S.A.","Granada/SANTA FE","CS, SH, CP, MM, MP, PP","A","BL, MP",
"10.03721/NA","CAPELLAN SAN MARTIN, ANTONIO E IBAÑEZ ARTICA, J.M.","Navarra/MUTILVA/MUTILOA","RW",,"MP",
"10.03734/SG","LA CASQUERIA DE SEGOVIA, S. L.","Segovia/SEGOVIA","CS, RW, PP",,"ST",
"10.03763/H","JAMONES SANCHEZ S.L.","Huelva/BOLLULLOS PAR DEL CONDADO","CS, RW, PP",,"MP",
"10.03766/MA","FRIGORIFICOS M. DOMINGUEZ S.L.","Málaga/BENAOJAN","CS, RW, PP",,"MP",
"10.03785/M","NEOCARNE, S.L.","Madrid/FUENLABRADA","CS, CP",,,
"10.03805/AV","JOSE LUIS BENITO GARCIA","Ávila/COLILLA (LA)","RW, CP, PP",,"MP",
"10.03820/TE","JAELCA S.A .","Teruel/TERUEL","RW, PP",,"MP",
"10.03850/SA","ISIDRO GONZALEZ REVILLA, S. L.","Salamanca/FUENTES DE BEJAR","RW, CP, PP",,"MP",
"10.03860/MA","EMBUTIDOS MORENO PLAZA S.A.","Málaga/ALHAURIN EL GRANDE","RW, CP, MM, MP, PP",,"MP",
"10.03866/SA","JULIAN MARTIN, S. A.","Salamanca/GUIJUELO","RW, PP",,"MP",
"10.03868/IB","COMPAÑIA MEDITERRANEA DE FRIO Y ALIMENTACION, SL","Islas Baleares/PALMA","RW, CP, MM, MP",,"MP",
"10.03878/VI","CARNICAS FRILESA, S.A.U.","Araba/Álava/VITORIA-GASTEIZ","CS, RW, CP, MM, MP",,"MP",
"10.03895/T","EMBOTITS FIGUEROLA SL","Tarragona/VALLMOLL","CS",,,
"10.03896/GE","ECORIERA SLU","Girona/VALL D'EN BAS (LA)","CS, CP, MM, MP, PP",,"MP",
"10.03897/GE","FREYCO SL","Girona/SANT JOAN LES FONTS","RW, CP",,"MP",
"10.03903/L","LERIDANA DE PIENSOS SA","Lleida/VALLFOGONA DE BALAGUER","CS, SH, CP","P",,
"10.03918/B","DISTRIBUCIONES JOSEP LLEONART SLL","Barcelona/TERRASSA","CS, CP, MM, MP",,,
"10.03924/B","CARNICAS SOLA SA","Barcelona/GURB","CS, CP, MSM",,,
"10.03929/GE","FRIGORIFICOS COSTA BRAVA SA","Girona/VILAMALLA","CS, CP",,,
"10.03931/GE","MARIA DEL TURA FEIXAS SA","Girona/PRESES (LES)","CS, RW, CP",,,
"10.03935/GE","FRIGORIFICOS COSTA BRAVA SA","Girona/RIUDELLOTS DE LA SELVA","CS, SH, CP, MM, MP, PP","P","ST",
"10.03942/L","SERVEIS ESCORXADORS DEL SEGRIÀ SA","Lleida/LLEIDA","CS, RW, SH, CP, MM, MP","A",,
"10.03943/L","CARNICAS ARMENGOL SL","Lleida/TARREGA","CS, RW, CP",,,
"10.03948/L","CORPORACION ALIMENTARIA GUISSONA SA","Lleida/GUISSONA","CS, RW, SH, CP, MM, MP, MSM, PP","P, A, B, C, O","MP",
"10.03950/L","FORTUNE PIG SL","Lleida/MOLLERUSSA","CS, SH, CP, PP","P","ST",
"10.03952/T","BON DRIA SL","Tarragona/ALFORJA","CS, CP, MM, MP, PP",,"MP",
"10.03971/B","SL DROMINIA","Barcelona/BARCELONA","RW, CP, MM, MP",,,
"10.03987/GE","FRIGORIFICOS UNIDOS SA","Girona/RIUDELLOTS DE LA SELVA","CS, SH, CP, PP","B, C, O","MP",
"10.03992/T","VENANCI MONCADA SL","Tarragona/SALOMO","CS, SH, CP, MM, MP","L",,
"10.04017/L","URGEL GANADERA SA","Lleida/JUNEDA","CS, RW, SH","A",,
"10.04056/B","MAS AVICOLA SA","Barcelona/SABADELL","CS, RW, SH, CP, MM, MP, PP","A","MP",
"10.04059/GE","NOEL ALIMENTARIA SAU","Girona/OLOT","CS, RW, CP, MM, MP, PP",,"MP",
"10.04060/L","SAGRA SA","Lleida/FONDARELLA","CS, SH, CP, MM, MP, MSM","A",,
"10.04063/B","ALIMENTBARNA SL","Barcelona/MONTCADA I REIXAC","CS, CP, MM, MP",,,
"10.04071/B","MORTE SA","Barcelona/SABADELL","CS, RW, PP",,"MP",
"10.04074/T","PO DE GARI SA","Tarragona/VALLS","CS, MM, MP, PP",,"BL, MP, ST",
"10.04077/L","MATADERO DE AVES GUIU SL","Lleida/SEU D'URGELL (LA)","CS, SH, CP, MM, MP","A",,
"10.04082/T","INDUSTRIA ALIMENTARIA CRUSVI SL","Tarragona/RIUDOMS","CS, SH, CP, MM, MP, MSM","A",,
"10.04086/B","EMBOTITS PEDRAGOSA SA","Barcelona/CALDES DE MONTBUI","CS, MM, MP, PP",,"MP",
"10.04100/GE","FRIGORIFICOS DE OLOT S.A.","Girona/OLOT","CS",,,
"10.04103/GE","LINEA ALIMENTARIA SL","Girona/SERINYA","RW, SH, CP, MM, MP","L",,
"10.04134/B","CARNS FONT S.A.","Barcelona/PAPIOL (EL)","CS",,,
"10.04172/GE","INMOSALVA SL","Girona/JUIA","RW",,"MP",
"10.04173/L","AEROPIC SA","Lleida/LLEIDA","CS, RW, SH","A",,
"10.04185/GE","PORTAS SA","Girona/SERINYA","CS, CP, MM, MP, PP",,"MP",
"10.04190/T","FERRE FERRE, JOAN MARIA","Tarragona/PLA DE SANTA MARIA (EL)","CS",,,
"10.04233/GE","CORONADO LOPEZ, MARIANO","Girona/QUART","CS, SH","L",,
"10.04241/B","SUMINISTROS MEGARO FOODS, SL","Barcelona/MARTORELL","CS, RW, CP, MM, MP",,"MP",
"10.04247/GE","PRODUCTORA DESFER CAPS SLU","Girona/ARGELAGUER","CS, CP",,,
"10.04248/L","RENE FLOR SA","Lleida/LLEIDA","CS, PP",,"ST",
"10.04265/B","EMBOTITS LA GLEVA SL","Barcelona/MASIES DE VOLTREGA (LES)","CS, MM, MP, PP",,"MP",
"10.04273/L","J. BOSCH SLU","Lleida/LLEIDA","RW",,"ST",
"10.04285/B","VIÑALS SOLER SL","Barcelona/ARGENTONA","CS, SH, CP, PP","B, S","ST",
"10.04298/B","CARNS GERARDO LOPEZ S.L.","Barcelona/CORNELLA DE LLOBREGAT","CS, CP, PP",,"MP",
"10.04311/GE","CARNICA BATALLE, SA","Girona/RIUDARENES","CS, CP, MM, MP, MSM, PP",,,
"10.04327/B","GERMANS AYMERICH ISERN SL","Barcelona/SANT JULIA DE VILATORTA","CS, RW, PP",,"MP, ST",
"10.04334/GE","AVICOLA MARIA SA","Girona/BEGUR","CS, SH, CP, MM, MP","A",,
"10.04365/GE","EMBOTITS VILANOVA SL","Girona/TORTELLA","CS, SH, CP, MM, MP, PP","B, C, O","MP",
"10.04368/GE","JOSE XARGAYO SA","Girona/AIGUAVIVA","RW",,"MP",
"10.04369/T","CARNS TORRAS SA","Tarragona/ARBOÇ (L')","CS, CP, MM, MP, PP",,"MP",
"10.04377/B","PAGES DE ROFES S.L.","Barcelona/LLACUNA (LA)","CS, SH, CP, MM, MP","A, L",,
"10.04389/L","EMBOTITS CASOLANS VALL CARDÓS SL","Lleida/VALL DE CARDOS","CS, MM, MP, PP",,"MP",
"10.04396/GE","ROCA 1927 SLU","Girona/BANYOLES","CS, SH, CP","B, C, O",,
"10.04400/B","EMBOTITS MAS SA","Barcelona/BALSARENY","CS, CP, MM, MP, PP",,"MP",
"10.04421/B","GREMIAL DE CATALUNYA SL","Barcelona/CASTELLBISBAL","CS, SH, CP, PP","B, C, O, S","MP, ST",
"10.04422/B","RAMTAUB S.A.","Barcelona/RIPOLLET","CS, RW, PP",,"ST",
"10.04425/GE","FRISELVA SA","Girona/RIUDELLOTS DE LA SELVA","CS, SH, CP, MSM, PP","P","ST",
"10.04444/T","BALDO PALLARES SA","Tarragona/PERELLO (EL)","CS, RW, SH, CP, MM, MP","L",,
"10.04450/B","AVIBAGES SL","Barcelona/SANT JOAN DE VILATORRADA","CS, SH, CP, MM, MP, PP","A, L","MP",
"10.04469/B","CARNS GUAL SL","Barcelona/IGUALADA","CS, RW, CP, MM, MP",,,
"10.04472/B","GRUP BAUCELLS ALIMENTACIÓ SL","Barcelona/VIC","CP, MM, MP",,,
"10.04481/TO","INDUSTRIAS CÁRNICAS TELLO, S.A.","Toledo/TOTANES","CP, MM, MP, PP",,"MP",
"10.04491/A","AVIMED, S.A.","Alicante/Alacant/ALICANTE/ALACANT","CS, SH, CP, MM, MP, PP","A","BL",
"10.04517/V","MATADERO DE AVES SALVADOR GIL S.L.","Valencia/València/ALZIRA","CS, RW, SH, CP","A",,
"10.04518/SA","CARNICA LOS PLANTIOS, S.L.","Salamanca/GUIJUELO","RW, MM, MP, PP",,"MP",
"10.04521/SA","AURELIO CASTRO Y GONZALEZ, S. A.","Salamanca/GUIJUELO","CS, CP, MM, MP, PP",,"MP",
"10.04528/M","CARNICAS HERMANOS GAYTAN ZOFIO, S.L.","Madrid/MADRID","CS",,,
"10.04530/V","JAMONES ALVIR, C.B.","Valencia/València/CASINOS","RW, PP",,"MP",
"10.04568/TE","CARNES DE TERUEL, S.A","Teruel/TERUEL","CS, SH, CP, PP","P","MP, ST",
"10.04578/H","MATADERO DE CUMBRES MAYORES S.A.","Huelva/CUMBRES MAYORES","CS, RW, SH, CP, PP","P","MP, ST",
"10.04579/H","SELECCION DE JABUGO S.L.","Huelva/ARACENA","RW, MM, MP, PP",,"MP",
"10.04592/AV","CARHESAN, S. A.","Ávila/MUÑANA","CP, MM, MP, PP",,"MP",
"10.04593/MA","TORRELVIRA S.L.","Málaga/ALHAURIN EL GRANDE","RW, CP, MM, MP, PP",,"MP",
"10.04636/H","UNION ALOSNERA S.A.","Huelva/ALOSNO","CS, CP, MM, MP, PP",,"MP",
"10.04644/AV","MARTIN MARTIN BLAZQUEZ, S. A.","Ávila/MUÑANA","CS, RW, SH, CP, PP","P","MP",
"10.04647/GR","JAMONES NICOLAS S.L.","Granada/GOJAR","CS, PP",,"MP",
"10.04656/B","APC EUROPE SLU","Barcelona/GRANOLLERS","RW, PP",,"PAP, BL, MP",
"10.04657/CC","IBERALDA S.L.","Cáceres/ALDEA DEL CANO","RW, PP",,"MP",
"10.04664/SA","EMBUTIDOS FERMIN, S. L.","Salamanca/ALBERCA (LA)","CS, RW, SH, CP, MM, MP, PP","P","MP",
"10.04671/HU","EMBUTIDOS Y JAMONES RIBAGORZA, S.L.","Huesca/BENABARRE","CS, PP",,"MP",
"10.04675/CO","S.C.A. GANADERA DEL VALLE DE LOS PEDROCHES (COVAP)","Córdoba/POZOBLANCO","CS, PP",,"MP",
"10.04704/AB","DISTRIBUCIONES AVICOLAS MARSESA, S.L.","Albacete/RODA (LA)","CS, PP",,"MP",
"10.04734/H","IBERICOS DE BELLOTA GALVAN S.L.","Huelva/CUMBRES MAYORES","RW, PP",,"MP",
"10.04742/B","CARNICAS POCRE S.L.","Barcelona/SENTMENAT","CS, PP",,"MP",
"10.04764/VA","JUSTINO GUTIERREZ, S.L.","Valladolid/LAGUNA DE DUERO","CS, SH, CP, MM, MP","P, B, C, O",,
"10.04783/ZA","CARNICAS DIAZ DE ZAMORA, S. L.","Zamora/MORALES DEL VINO","CS, MM, MP, PP",,"MP",
"10.04784/A","MATADERO INDUSTRIAL DE AVES Y PROMOCIONES AGRICOLAS GANADERAS,S.A.","Alicante/Alacant/ALICANTE/ALACANT","CS, RW, SH, CP, PP","A","BL",
"10.04813/O","TRIPAS NUÑO","Asturias/NOREÑA","RW, PP",,"ST",
"10.04825/SA","SALAZONERA IBERICA DE JAMONES, S. L.","Salamanca/SALAMANCA","CS, PP",,"MP",
"10.04831/SA","JAMONES Y EMBUTIDOS JAEM, S.A.","Salamanca/VILLAR DE GALLIMAZO","CS, SH, CP, PP","P","MP","ABP"
"10.04843/M","COMERCIAL JAMONERA LA MORALEJA, S.L.","Madrid/ALCOBENDAS","RW",,"MP",
"10.04854/T","CARNICAS FILLAT SL","Tarragona/VILA-SECA","CS, CP, MM, MP, PP",,"MP",
"10.04868/O","BP LA CARMINA SL","Asturias/NOREÑA","RW, PP",,"MP",
"10.04876/O","PRODUCTOS ALVAREZ SA","Asturias/SILVOTA","RW, MM, MP, PP",,"MP",
"10.04884/O","JAMONES CAMPO VALLE SL","Asturias/CAMPU LA CARRERA (EL)","RW",,"MP",
"10.04885/O","EMBUTIDOS LA UNION SL","Asturias/MALLEZA","RW, MM, MP, PP",,"MP",
"10.04901/O","REPRESENTACIONES SUAL SA","Asturias/NAON","CS, CP, MM, MP",,,
"10.04907/O","BLANCO GONZALEZ, AMADOR","Asturias/OVIEDO","RW",,"MP",
"10.04913/A","AVECOX, S.L.","Alicante/Alacant/COX","CS, RW, SH, CP, MM, MP, PP","A","BL",
"10.04945/T","PRODUCTOS PUIG SL","Tarragona/TORTOSA","CS, CP, MM, MP, PP",,"MP",
"10.04988/CR","SALA DE DESPIECE Y EMBUTIDOS CASTRO S.L.","Ciudad Real/TOMELLOSO","CS, MM, MP, PP",,"MP",
"10.05015/Z","SUPERMERCADOS SABECO S.A","Zaragoza/ZARAGOZA","CS, CP",,,
"10.05018/IB","JOSE FERRA, SAU","Islas Baleares/SANT JORDI DE SES SALINES","RW, CP, MM, MP",,"MP",
"10.05039/BI","CARNES GARCISA S.A.","Bizkaia/BARAKALDO","CS, CP, MM, MP",,,
"10.05054/GE","COMERCIAL SUBPRODUCTOS SA","Girona/CELLERA DE TER (LA)","RW, PP",,"ST",
"10.05063/B","FRIMOSA SA","Barcelona/SANT QUIRZE DEL VALLES","CS, RW, CP, PP",,"MP, ST",
"10.05073/SA","JEJUMAR, S.L.","Salamanca/CABEZA DE BEJAR (LA)","CS, PP",,"MP",
"10.05075/ZA","EMBUTIDOS ALFONSO, S. A.","Zamora/SAN VITERO","CS, SH, CP, MM, MP, PP","P, B","MP",
"10.05080/SE","SURAVE CARNICAS S.A.","Sevilla/SEVILLA","CS, CP, MM, MP",,,
"10.05085/LO","AMANDO LOZA ALONSO, S.A.","Rioja, La/BAÑOS DE RIO TOBIA","CS, RW, PP",,"MP",
"10.05091/LE","JAMONES LEON, S. L.","León/ONZONILLA","RW, PP",,"MP",
"10.05192/CR","DIAZ MARTIN, EUSTAQUIO","Ciudad Real/ALMAGRO","CS",,,
"10.05197/MA","TRIPASUR S.L.","Málaga/CARTAMA","RW, PP",,"ST",
"10.05204/B","ESCORXADOR COMARCAL DEL MOIANES SA","Barcelona/MOIA","CS, SH, CP, PP","P","ST",
"10.05213/GE","FRECARN SL","Girona/MAÇANET DE LA SELVA","CS, CP, MM, MP, PP",,"MP",
"10.05216/BU","CASALBA CASTRO ALBA S.L.","Burgos/VILLAMAYOR DEL RIO","RW, PP",,"MP",
"10.05221/M","DELICASA, S.L.","Madrid/FUENLABRADA","CS, RW",,"MP",
"10.05227/M","CARNES SIERRA MADRID S.A.","Madrid/COLLADO VILLALBA","CS, SH, CP","B",,
"10.05236/SG","FABRICA DE EMBUTIDOS LA PRUDENCIA, S.A.","Segovia/VILLACASTIN","CS, SH, CP, PP","P","MP",
"10.05342/NA","CONSERVAS MARTIKO, S.A.","Navarra/BERA","RW, MM, MP, PP",,"MP",
"10.05348/SE","JOTAFRESH IBERICOS S.L","Sevilla/SEVILLA","CS, CP",,,
"10.05355/SA","JAMONES J. J. SALAMANCA, S. L.","Salamanca/PEÑARANDA DE BRACAMONTE","RW, PP",,"MP",
"10.05377/AV","FRIGORIFICOS SANCHIDRIAN, S.L.","Ávila/SANCHIDRIAN",,,,
"10.05400/A","R. CASES, S.L.","Alicante/Alacant/REDOVAN","CS, MM, MP, PP",,"MP",
"10.05429/CR","MANZANARES FERNANDEZ DE LA PUEBLA, ISIDORO","Ciudad Real/HERENCIA","RW, PP",,"MP",
"10.05433/CU","CARNICAS ARACELI, S.L.","Cuenca/VILLALBA DE LA SIERRA","CS, SH, CP, GHE, MM, MP, PP","P, wU, C, O, wG","BL, MP",
"10.05448/LE","CARNICAS ANJOS, S. L.","León/VILLADANGOS DEL PARAMO","CS, CP, MM, MP, PP",,"MP",
"10.05469/SA","JULIAN DEL AGUILA, S. A.","Salamanca/CAMPILLO DE SALVATIERRA","RW, PP",,"MP",
"10.05475/GE","ESCORXADOR DE GIRONA SA","Girona/GIRONA","CS, SH, CP","B, C, O, S",,
"10.05483/MU","CARNICAS HNOS. FUERTES, S.L.","Murcia/TOTANA","CS, CP",,,
"10.05506/CC","ACERO VAZQUEZ E HIJOS S.L.","Cáceres/MIAJADAS","RW, CP, MM, MP, PP",,"MP",
"10.05514/TE","SECAMORA S.A.","Teruel/MORA DE RUBIELOS","RW, PP",,"MP",
"10.05515/C","CARNICEROS DE LA CORUÑA, S.A. (CARNICOSA)","Coruña, A/CORUÑA (A)","CS, WM, SH, CP, PP","P, B, C, O, S","ST",
"10.05519/B","MATADERO DE AVES ALMIRALL SL","Barcelona/CERDANYOLA DEL VALLES","CS",,,
"10.05524/L","CARNIQUES DEL PLA SL","Lleida/MOLLERUSSA","CS, CP, MM, MP",,,
"10.05533/P","FERNANDEZ VILLARRAMIEL 2014, S.L.","Palencia/VILLARRAMIEL","CS, PP",,"MP",
"10.05573/B","CARNES CAMPMANY S.A.","Barcelona/BADALONA","CS, CP",,,
"10.05575/L","ARGAL ALIMENTACIÓN SA","Lleida/MIRALCAMP","RW, PP",,"MP",
"10.05590/S","CAYDESA CARNES S A","Cantabria/SANTANDER","CS, CP, MM, MP",,,
"10.05614/P","PRODUCTOS CARNICOS PALENTINOS, S. L.","Palencia/VILLALOBON","CS",,,
"10.05623/LE","EMBUTIDOS PALAZUELO, S. L.","León/VILLAQUEJIDA","CS, CP, MM, MP, PP",,"MP",
"10.05630/V","EMBUTIDOS PIMAR, S.L.","Valencia/València/AGULLENT","RW, MM, MP, PP",,"MP",
"10.05631/TE","SECADERO NATURAL TUROLENSE S.L","Teruel/AGUAVIVA","RW, PP",,"MP",
"10.05652/B","CODINA CODINA, JORDI","Barcelona/PUIG-REIG","CS",,,
"10.05657/SE","EMBUTIDOS REINA S.L.","Sevilla/CORIPE","RW, MM, MP, PP",,"MP",
"10.05659/V","VTE GALLENT,S.L.Y S.GALLENT SINESIO","Valencia/València/MISLATA","RW",,"ST",
"10.05674/LU","FRIGORIFICOS DEL LEA, S.L. (FRILEA, S.L.)","Lugo/LUGO","CS, RW, SH, CP, MM, MP, PP","P, B, C, O, S","PAP, MP",
"10.05707/BA","POLLOS CANO S.L.","Badajoz/SALVATIERRA DE LOS BARROS","CS, SH, CP, MM, MP","A",,
"10.05708/AV","MATADERO FRIGORIFICO DE AVILA, S. L.","Ávila/AVILA","CS, RW, SH, CP, PP","B, C, O","ST",
"10.05710/MA","RAMOS GARCIA, CAYETANO","Málaga/BENARRABA","RW, MM, MP, PP",,"BL, MP",
"10.05715/H","SIERRA MAYOR JABUGO S.A.","Huelva/CORTECONCEPCION","CS, CP, PP",,"MP",
"10.05737/A","INDUSTRIAS CARNICAS SANJOSE, S.L.","Alicante/Alacant/ALCOY/ALCOI","CS, MM, MP, PP",,"MP",
"10.05767/BI","CEMARSA, S.A.","Bizkaia/BILBAO","CS, RW, CP, MM, MP",,"MP",
"10.05772/M","DISTRIBUCIONES AVICOLAS VAZQUEZ, S.A.","Madrid/SAN FERNANDO DE HENARES","RW, CP, MSM",,,
"10.05798/M","DIMAPA S.L.","Madrid/ARGANDA DEL REY","CS, CP, MM, MP",,,"ABP"
"10.05815/LO","INDUSTRIAS CARNICAS EL RASILLO SA","Rioja, La/RASILLO DE CAMEROS (EL)","CS, PP",,"MP",
"10.05818/M","HERMANOS MAQUEDA GONZALEZ S.A.","Madrid/MOSTOLES","CS, CP",,,
"10.05826/CO","S.COOP. ANDALUZA GUADALQUIVIR AVICOLA GUADAVI","Córdoba/LUCENA","CS, RW, CP, MM, MP",,,
"10.05829/TO","MATADERO FRIGORIFICO DE VALMOJADO S.A.","Toledo/VALMOJADO","RW, SH, CP, MM, MP, PP","B, C, O","ST",
"10.05837/A","ANTONIO PAMIES, S.L.","Alicante/Alacant/GRANJA DE ROCAMORA","CS, SH, CP, PP","A","BL, MP",
